6.627979417223692216e-02 6.578158879336541698e-02 6.428697265675095696e-02 6.155111370989557046e-02 5.699966776809736735e-02 4.927462720185499939e-02 3.307148952274632098e-02 2.382423775436656385e-02 1.732712394559573696e-02 1.254237155413823364e-02 8.984370572505987265e-03 6.349488990038588791e-03 4.418985389902428326e-03 3.024713651965815590e-03 2.034313669998601137e-03 1.343425467462205317e-03 8.706199845017157128e-04 5.534404751683448705e-04 3.449753495887665413e-04 2.107950048523051661e-04 1.262395391931767021e-04 7.408403875632565408e-05 4.259905165800721407e-05 2.399888823940342581e-05 1.324597674090603875e-05 7.162725709372902048e-06 3.794777597129713794e-06 1.969841081065645073e-06 1.001949359825792219e-06 4.994263648303847910e-07 2.439816405529761009e-07 1.168310399285786272e-07 5.484485257031464685e-08 2.524387940344895160e-08 1.139434104246345786e-08 5.044395750807224014e-09 2.190750399637255071e-09 9.335122369841278857e-10 3.903661654366517346e-10 1.602259079591628317e-10 6.456341087392423863e-11 2.554577630047944458e-11 9.926980354949721129e-12 3.789375400291058044e-12 1.421208401821154890e-12 5.238113238388060614e-13 1.897606599572707228e-13 6.758317555815803210e-14 2.366784097262500788e-14 8.151777615318917274e-15 2.761881257607485449e-15 9.206643494565987477e-16 3.020126549071121865e-16 9.751230646042495831e-17 3.099461530860405043e-17 9.700334196958103366e-18 2.989791139154805832e-18 9.076695195402915199e-19 2.714722066212555356e-19 8.000379687493876319e-20 2.323588442448734425e-20 6.651902337070957696e-21 1.877345083469813653e-21 5.224278949554112632e-22 1.433718523031466480e-22 3.880850254879774550e-23 1.036297298535906084e-23 2.730261610798914621e-24 7.098284365789645497e-25 1.821367069600675840e-25 4.613188038577614803e-26 1.153527588855794987e-26 2.848003159515402648e-27 6.943845565821847334e-28 1.672118945471711989e-28 3.977417812085838423e-29 9.346749375585973568e-30 2.170214878946836904e-30 4.979481027470520279e-31 1.129172082752888810e-31 2.530960987691495568e-32 5.608073323253183035e-33 1.228563398152664051e-33 2.661270241179785734e-34 5.700840487859468907e-35 1.207806735985788207e-35 2.531127114435375733e-36 5.247312175974541270e-37 1.076251995607822538e-37 2.184198259473098801e-38 4.386491486763517690e-39 8.718364960425145784e-40 1.715101999108984014e-40 3.339842018269672690e-41 6.438521617363664975e-42 1.228890417177597921e-42 2.322462305379172893e-43 4.346419422804640025e-44 8.054423237662786149e-45 1.471005139963392997e-45 2.255596276955342280e-46 -1.895888763937519763e-46
6.616955489476826491e-02 6.567133557254739573e-02 6.417667760588478820e-02 6.144081531383158851e-02 5.688971322900009814e-02 4.916779849069855685e-02 3.306431514987882847e-02 2.382179111256954585e-02 1.732590321956795770e-02 1.254168217010758098e-02 8.983961965282239934e-03 6.349242626887819166e-03 4.418836735547554927e-03 3.024624791686422644e-03 2.034261432110754612e-03 1.343395452044154328e-03 8.706032283866087370e-04 5.534314493408408562e-04 3.449707010066312683e-04 2.107927475816679405e-04 1.262385315036426182e-04 7.408364766645123380e-05 4.259894150586682112e-05 2.399889077793194270e-05 1.324601384635427273e-05 7.162765133622450521e-06 3.794808775323150939e-06 1.969862627010648513e-06 1.001963055860129372e-06 4.994345602689553447e-07 2.439863146585848712e-07 1.168335998800240074e-07 5.484620558405889247e-08 2.524457185766008165e-08 1.139468505916498928e-08 5.044561973154140269e-09 2.190828628490483756e-09 9.335481403756422932e-10 3.903822507498346178e-10 1.602329486949149183e-10 6.456642402098018914e-11 2.554703788780318730e-11 9.927497437433056523e-12 3.789582975071240723e-12 1.421290054188661599e-12 5.238428109991297766e-13 1.897725681643072061e-13 6.758759404652132051e-14 2.366945003205750195e-14 8.152352909066901696e-15 2.762083264989756160e-15 9.207340344360770013e-16 3.020362778507206588e-16 9.752017827962618895e-17 3.099719448548711080e-17 9.701165322130411357e-18 2.990054615405120618e-18 9.077517084176694634e-19 2.714974405338729128e-19 8.001142392164041305e-20 2.323815442434081125e-20 6.652567744193184843e-21 1.877537230298400182e-21 5.224825654057182764e-22 1.433871819758943046e-22 3.881273955240075318e-23 1.036412753679043072e-23 2.730571835935829082e-24 7.099106473528019168e-25 1.821581974080880217e-25 4.613742284264621818e-26 1.153668638731029724e-26 2.848357424617374243e-27 6.944723858924554527e-28 1.672333913865191992e-28 3.977937330450908612e-29 9.347989268073892677e-30 2.170507151656735718e-30 4.980161603348933254e-31 1.129328653461702508e-31 2.531316906164152212e-32 5.608872891849446209e-33 1.228740933187699734e-33 2.661659907038622065e-34 5.701686031971890089e-35 1.207988149822962056e-35 2.531512014796008753e-36 5.248119824704290517e-37 1.076419622819609538e-37 2.184542423039400072e-38 4.387190577010745206e-39 8.719770031420067482e-40 1.715381451464400959e-40 3.340392076540203381e-41 6.439593252970876242e-42 1.229097082853221241e-42 2.322856868727805227e-43 4.347165242169242510e-44 8.055818937885505207e-45 1.471262497871106050e-45 2.255995471940896037e-46 -1.896214363649158785e-46
6.587616395881736031e-02 6.537792292873345623e-02 6.388319983848173012e-02 6.114743788612764241e-02 5.659755066719021621e-02 4.888532256473487186e-02 3.304274704433571991e-02 2.381440837923288686e-02 1.732220387264402084e-02 1.253958247628532245e-02 8.982709985284342141e-03 6.348482341906638328e-03 4.418373997251653397e-03 3.024345245889769381e-03 2.034094935792634968e-03 1.343298200534901116e-03 8.705477804720420818e-04 5.534007381125849489e-04 3.449542674538489079e-04 2.107843135722349841e-04 1.262344245769739996e-04 7.408178460045072855e-05 4.259818252386574652e-05 2.399863849688152917e-05 1.324597125372907568e-05 7.162794394678913897e-06 3.794852024907924353e-06 1.969899510365095447e-06 1.001989173616073008e-06 4.994512536200843736e-07 2.439962681670128505e-07 1.168392284518303744e-07 5.484925297680191319e-08 2.524616102198586999e-08 1.139548651781030539e-08 5.044954007805725491e-09 2.191015025505713220e-09 9.336344288341634728e-10 3.904211953645158834e-10 1.602501040761230514e-10 6.457380667416145613e-11 2.555014407214714933e-11 9.928776065598042392e-12 3.790098238028109149e-12 1.421493439367762716e-12 5.239214850584373841e-13 1.898024057625433432e-13 6.759869344545287688e-14 2.367350146880819914e-14 8.153804528274027617e-15 2.762593983086064747e-15 9.209105315310777596e-16 3.020962096782297605e-16 9.754018015813309277e-17 3.100375747131339344e-17 9.703283042822043543e-18 2.990726797604648567e-18 9.079616347362716664e-19 2.715619635950680382e-19 8.003094637305513556e-20 2.324397043118127125e-20 6.654274154440432616e-21 1.878030408573117001e-21 5.226230011459493154e-22 1.434265907869613904e-22 3.882363982473590416e-23 1.036709984459039819e-23 2.731371015843376816e-24 7.101225661803216686e-25 1.822136276329246486e-25 4.615172665716826607e-26 1.154032855090734043e-26 2.849272679102035359e-27 6.946994089368340586e-28 1.672889834644321913e-28 3.979281451684425733e-29 9.351198586024442461e-30 2.171263985566787825e-30 4.981924656210045609e-31 1.129734413283819802e-31 2.532239631516477676e-32 5.610946539978477230e-33 1.229201523879011316e-33 2.662671183355727630e-34 5.703881135824865116e-35 1.208459263513084402e-35 2.532511866483883822e-36 5.250218462060937136e-37 1.076855318152546779e-37 2.185437216632816474e-38 4.389008632251137466e-39 8.723425006398978479e-40 1.716108566018356749e-40 3.341823636216285777e-41 6.442382908026456330e-42 1.229635193258556885e-42 2.323884451066993275e-43 4.349108040422667167e-44 8.059455388867372803e-45 1.471933172443006846e-45 2.257036026276811916e-46 -1.897062539774273727e-46
6.540112121491169217e-02 6.490289285063645386e-02 6.340820775781072505e-02 6.067294703963554969e-02 5.612595221083695185e-02 4.843344384053463458e-02 3.300040193287905738e-02 2.379975849720406683e-02 1.731481627663373352e-02 1.253536009054874618e-02 8.980171925048015952e-03 6.346926386153020280e-03 4.417416288008809908e-03 3.023758873127630181e-03 2.033740011604464378e-03 1.343086775737808254e-03 8.704242826346479580e-04 5.533302270172257538e-04 3.449150390603204623e-04 2.107631183913228560e-04 1.262233470614852239e-04 7.407621327844385621e-05 4.259550622910271238e-05 2.399742513547532038e-05 1.324546309718759401e-05 7.162606668319847141e-06 3.794798605265804010e-06 1.969895656950358151e-06 1.001999354133002898e-06 4.994623790139506866e-07 2.440046588280676913e-07 1.168446612169356988e-07 5.485246710916696321e-08 2.524794563519646362e-08 1.139642960473805041e-08 5.045432305457926617e-09 2.191249080384443246e-09 9.337453510281410124e-10 3.904722418944476553e-10 1.602729622425944412e-10 6.458378211501829816e-11 2.555439214759940448e-11 9.930543238111579361e-12 3.790816988241565071e-12 1.421779475563218238e-12 5.240329396342304069e-13 1.898449524611154715e-13 6.761461391353919537e-14 2.367934368329783109e-14 8.155907934100069856e-15 2.763337293462549289e-15 9.211684510503653576e-16 3.021841159725504311e-16 9.756961917428927712e-17 3.101344765704565795e-17 9.706419052622118571e-18 2.991724920676529403e-18 9.082741502201035922e-19 2.716582476113079769e-19 8.006014362941252564e-20 2.325268690779186678e-20 6.656836591003420219e-21 1.878772362940155914e-21 5.228346464696776207e-22 1.434860802538008147e-22 3.884011997303583928e-23 1.037160032526247873e-23 2.732582779936179277e-24 7.104443179713733724e-25 1.822978927260273165e-25 4.617349755346988695e-26 1.154587842120559373e-26 2.850668859166837297e-27 6.950460854756737292e-28 1.673739606820893108e-28 3.981338026704058794e-29 9.356113523151490379e-30 2.172424067270631301e-30 4.984629366529958554e-31 1.130357398101406792e-31 2.533657448850492226e-32 5.614135209337977824e-33 1.229910291855338062e-33 2.664228445951734868e-34 5.707263648036524012e-35 1.209185690698988947e-35 2.534054541076416287e-36 5.253458419735290953e-37 1.077528355747488232e-37 2.186820227144271839e-38 4.391820196532843302e-39 8.729080313443600047e-40 1.717234202929451779e-40 3.344040922941377515e-41 6.446705789595319803e-42 1.230469447590221848e-42 2.325478281278415074e-43 4.352122752375119279e-44 8.065100637482779867e-45 1.472974766603043259e-45 2.258652864845613486e-46 -1.898378735549326346e-46
6.474686525122720637e-02 6.424875217577069586e-02 6.275441294940115045e-02 6.002053437829780319e-02 5.547939655571304529e-02 4.782165293987396953e-02 3.292769949578447375e-02 2.377409729491283819e-02 1.730178366263153064e-02 1.252786053198007288e-02 8.975629801523611964e-03 6.344117640092095459e-03 4.415670060420217452e-03 3.022677166493669201e-03 2.033076262829875466e-03 1.342684979516826829e-03 8.701850714570855735e-04 5.531905052606829638e-04 3.448351392665531924e-04 2.107184705570989665e-04 1.261990126162246500e-04 7.406330228699611960e-05 4.258885271647239006e-05 2.399410375601911417e-05 1.324386273040861765e-05 7.161866063518184495e-06 3.794471912948933145e-06 1.969759995725869979e-06 1.001947538107012830e-06 4.994450908240160102e-07 2.440003733011654671e-07 1.168445959077162256e-07 5.485336665215149692e-08 2.524878662307987908e-08 1.139700132669601002e-08 5.045770184211898642e-09 2.191432499179175982e-09 9.338390752704010699e-10 3.905179152036840534e-10 1.602943560927858095e-10 6.459346399780479472e-11 2.555864052145654863e-11 9.932355438152608032e-12 3.791569938344990980e-12 1.422084668424409113e-12 5.241537689514533129e-13 1.898917268079524917e-13 6.763233369910849011e-14 2.368591798038270255e-14 8.158298298015530827e-15 2.764189517599861650e-15 9.214665387252327206e-16 3.022864543950349220e-16 9.760411961287093192e-17 3.102487312099664250e-17 9.710137368138827293e-18 2.992914493784692739e-18 9.086483890327169227e-19 2.717740591175905132e-19 8.009540711797281369e-20 2.326325481222240286e-20 6.659954449585965905e-21 1.879678172427880415e-21 5.230938463390760040e-22 1.435591521970237358e-22 3.886041928461903070e-23 1.037715834580900010e-23 2.734083008539253971e-24 7.108436007194331232e-25 1.824026958193545394e-25 4.620063195250741932e-26 1.155280946400191321e-26 2.852415834177205604e-27 6.954806556318802827e-28 1.674806673469495188e-28 3.983924768520761107e-29 9.362305283661468395e-30 2.173887735548636272e-30 4.988046837915435948e-31 1.131145650913518425e-31 2.535453785706340432e-32 5.618180347813608181e-33 1.230810541031298003e-33 2.666208763482049551e-34 5.711569979387595027e-35 1.210111533139087486e-35 2.536022785738402155e-36 5.257596392371827785e-37 1.078388786154990445e-37 2.188589991667219019e-38 4.395421318065872252e-39 8.736330222950087018e-40 1.718678474589616804e-40 3.346888232791179049e-41 6.452261469759546379e-42 1.231542454809621980e-42 2.327529803650702898e-43 4.356006046383886592e-44 8.072377569251352362e-45 1.474318349555875525e-45 2.260740184727228290e-46 -1.900074252216614548e-46
6.391677511211338314e-02 6.341897383765691953e-02 6.192557001428752872e-02 5.919461121443556073e-02 5.466401704723281019e-02 4.706185845279099028e-02 3.281286820158287043e-02 2.373235244055974663e-02 1.728042000404530001e-02 1.251549356515593327e-02 8.968093217475188797e-03 6.339425072616801556e-03 4.412729902573949391e-03 3.020839704458523189e-03 2.031937326030766773e-03 1.341987504711539270e-03 8.697642669101044539e-04 5.529409172801496523e-04 3.446898545640605395e-04 2.106355885106619204e-04 1.261527294728832837e-04 7.403803038881310043e-05 4.257537356112345924e-05 2.398708830421783251e-05 1.324030355088851348e-05 7.160108050128269207e-06 3.793627699523540670e-06 1.969366567681386442e-06 1.001770019294844406e-06 4.993677893589994340e-07 2.439680392785785621e-07 1.168316980265716087e-07 5.484851913368298734e-08 2.524710823203342198e-08 1.139649200575830991e-08 5.045654041510374774e-09 2.191429293317509684e-09 9.338577262022112925e-10 3.905340372371932831e-10 1.603043691668207842e-10 6.459885863956354025e-11 2.556130958913924460e-11 9.933598961505946410e-12 3.792122835307232472e-12 1.422321154700201193e-12 5.242515833357706665e-13 1.899309915896821186e-13 6.764767098869696471e-14 2.369175919089064761e-14 8.160470707104148931e-15 2.764979483517819017e-15 9.217476969528384436e-16 3.023844813410576982e-16 9.763762501410495982e-17 3.103610724871991369e-17 9.713834513287416689e-18 2.994109354171044508e-18 9.090277832314528705e-19 2.718924637361070156e-19 8.013174150066765948e-20 2.327422192642468517e-20 6.663211586219001851e-21 1.880630273478565615e-21 5.233678523113160623e-22 1.436368102355147980e-22 3.888210009638157530e-23 1.038312231307803147e-23 2.735699853994601810e-24 7.112756903620220651e-25 1.825165491730381211e-25 4.623021720750430794e-26 1.156039261797608222e-26 2.854333416319419293e-27 6.959591416566765786e-28 1.675985024575872183e-28 3.986789255702230227e-29 9.369180082672202873e-30 2.175516979686876797e-30 4.991860089198768902e-31 1.132027219132679993e-31 2.537467203977008681e-32 5.622723887109365761e-33 1.231823751738426500e-33 2.668441882641649271e-34 5.716435066700878688e-35 1.211159372123677263e-35 2.538254203296795728e-36 5.262295392275049786e-37 1.079367426233556133e-37 2.190605975360824797e-38 4.399529501502962562e-39 8.744612746346473708e-40 1.720330724441650198e-40 3.350149888592029181e-41 6.458633796751359256e-42 1.232774715798245340e-42 2.329888642497199686e-43 4.360476255054578478e-44 8.080763774248013736e-45 1.475868431272582049e-45 2.263151414175840056e-46 -1.902026218674153162e-46
6.291517232741292154e-02 6.241799793175148436e-02 6.092647474476718672e-02 5.820079477446889887e-02 5.368750711145853227e-02 4.616742709123301813e-02 3.264312220606527953e-02 2.366827561928816839e-02 1.724734444218802704e-02 1.249624557116239820e-02 8.956304967181184101e-03 6.332046608058888859e-03 4.408080106154873071e-03 3.017915041536072245e-03 2.030111387265414423e-03 1.340860237040598880e-03 8.690779491791386082e-04 5.525296659207103471e-04 3.444476942422850289e-04 2.104956348555594764e-04 1.260734198132640782e-04 7.399399733512619540e-05 4.255143775947324239e-05 2.397435682059052852e-05 1.323368070643876828e-05 7.156740349807089582e-06 3.791954528350247784e-06 1.968554755752059350e-06 1.001385558097520997e-06 4.991901759284552183e-07 2.438880516802147511e-07 1.167966130722269586e-07 5.483354653767817870e-08 2.524090054490562099e-08 1.139399638855503292e-08 5.044683834049392685e-09 2.191065983373871034e-09 9.337274697147326422e-10 3.904897617613670967e-10 1.602903495992412343e-10 6.459487052252508176e-11 2.556038386517616676e-11 9.933490727176190547e-12 3.792176763351153353e-12 1.422376813460675185e-12 5.242850493446198637e-13 1.899477680639202621e-13 6.765528886895973537e-14 2.369499737252679321e-14 8.161780737447230070e-15 2.765488715893128332e-15 9.219390468098620023e-16 3.024542718429086296e-16 9.766240445982067072e-17 3.104469068720576332e-17 9.716740117343560969e-18 2.995071847363205370e-18 9.093401162411915744e-19 2.719918418045670894e-19 8.016276917354096056e-20 2.328373413253736015e-20 6.666076673996403159e-21 1.881478558218611409e-21 5.236148492217455468e-22 1.437075669290414130e-22 3.890204967992771081e-23 1.038866016439030305e-23 2.737213866595849673e-24 7.116834726652251169e-25 1.826247821390060880e-25 4.625853356636773280e-26 1.156769677186097664e-26 2.856191475100977238e-27 6.964253750465063082e-28 1.677139260426671061e-28 3.989609078653829100e-29 9.375979479476583131e-30 2.177135514442278861e-30 4.995664220947296148e-31 1.132910191107474861e-31 2.539491479023247689e-32 5.627308412009178766e-33 1.232849616492549446e-33 2.670710302821308381e-34 5.721392526767700401e-35 1.212230299825286180e-35 2.540541315316385172e-36 5.267124874774103457e-37 1.080375883763432603e-37 2.192688619187792060e-38 4.403783799394771272e-39 8.753209809149175828e-40 1.722049559320857737e-40 3.353550299607649391e-41 6.465291003712529814e-42 1.234064642920893641e-42 2.332362636884536687e-43 4.365173436063348892e-44 8.089591652137598174e-45 1.477502980286055195e-45 2.265699237332735527e-46 -1.904077617843203800e-46
6.174732281208088203e-02 6.125123189242748234e-02 5.976295913346727634e-02 5.704588260868671823e-02 5.255897245760727393e-02 4.515222660508346614e-02 3.240585309306517892e-02 2.357467856241903317e-02 1.719854030307635048e-02 1.246770121352939326e-02 8.938750923320873398e-03 6.321014201331577945e-03 4.401097449571978251e-03 3.013502292673532913e-03 2.027342102409594813e-03 1.339140794554093475e-03 8.680244753706341417e-04 5.518939976917608273e-04 3.440704979500062381e-04 2.102757781719486743e-04 1.259476548565581456e-04 7.392344350565294207e-05 4.251264255652812925e-05 2.395345731364810041e-05 1.322265422756118021e-05 7.151044577638224968e-06 3.789074619634524035e-06 1.967129711946330696e-06 1.000695593491840066e-06 4.988633560530505794e-07 2.437366219816860485e-07 1.167279896755329138e-07 5.480313595252811271e-08 2.522772429063959353e-08 1.138841577824275536e-08 5.042374005301995148e-09 2.190131995151862150e-09 9.333586789884700737e-10 3.903476427012512796e-10 1.602369377364791629e-10 6.457531325524179071e-11 2.555341625627552955e-11 9.931079913861292990e-12 3.791368759747520486e-12 1.422115493813645274e-12 5.242039725353458951e-13 1.899238655338818929e-13 6.764870571727234017e-14 2.369336139997836494e-14 8.161445674229723978e-15 2.765451843994805494e-15 9.219520622572167620e-16 3.024667630213699593e-16 9.766906642132699355e-17 3.104763568977047934e-17 9.717918257304592045e-18 2.995513235617909033e-18 9.094976452714282638e-19 2.720459245234082537e-19 8.018074078405119948e-20 2.328953842869542604e-20 6.667904055479486999e-21 1.882040611979028812e-21 5.237840204428620113e-22 1.437574614602964655e-22 3.891648496704982982e-23 1.039276061333795507e-23 2.738358318632601425e-24 7.119975263963867461e-25 1.827095622298350368e-25 4.628105943971332105e-26 1.157359006480239546e-26 2.857710254270187407e-27 6.968110728148989418e-28 1.678104772897146429e-28 3.991992265235604820e-29 9.381781364670031461e-30 2.178529006239754299e-30 4.998966927635130590e-31 1.133682810729990643e-31 2.541275853146721042e-32 5.631377714524188166e-33 1.233766159762636261e-33 2.672749532047761576e-34 5.725875197175002976e-35 1.213204032317954219e-35 2.542631795697510136e-36 5.271561215811017236e-37 1.081306654041418780e-37 2.194619533206605611e-38 4.407745194909002832e-39 8.761248000848152857e-40 1.723662994867378443e-40 3.356754240627570601e-41 6.471586238916773282e-42 1.235288659747623262e-42 2.334718026318892289e-43 4.369659714500704563e-44 8.098049037077246550e-45 1.479073536101648756e-45 2.268155763404703074e-46 -1.906037435799225088e-46
6.041943808610897998e-02 5.992504892253172621e-02 5.844188143179995104e-02 5.573781085716152106e-02 5.128872789888654082e-02 4.402979184469128782e-02 3.208969497986280395e-02 2.344375725299610927e-02 1.712944680951896184e-02 1.242707819441548484e-02 8.913676066707778775e-03 6.305202107491536707e-03 4.391055746770127118e-03 3.007133728743414513e-03 2.023330107738843722e-03 1.336639414681300726e-03 8.664850012164060540e-04 5.509605084865121976e-04 3.435136135274403208e-04 2.099492954106711501e-04 1.257597130969659977e-04 7.381728257477007595e-05 4.245383149351939108e-05 2.392151757178509610e-05 1.320565427277217024e-05 7.142178997817254586e-06 3.784545272539030425e-06 1.964863078024807611e-06 9.995846015793339767e-07 4.983300145623889950e-07 2.434858621393526855e-07 1.166125190775106770e-07 5.475105779602271075e-08 2.520471910141719647e-08 1.137846170621762812e-08 5.038155088076302303e-09 2.188380346286784941e-09 9.326462232895341294e-10 3.900637534092666170e-10 1.601261145061737238e-10 6.453292883832784653e-11 2.553753559906849339e-11 9.925250857345951941e-12 3.789272909166857681e-12 1.421377421127865645e-12 5.239494456852863680e-13 1.898379345177378260e-13 6.762031395625372497e-14 2.368418547099899020e-14 8.158546731885860159e-15 2.764557347051760739e-15 9.216828163841636508e-16 3.023878341513847689e-16 9.764658438597561188e-17 3.104143419167655444e-17 9.716269963884707914e-18 2.995094463835148605e-18 9.093973319120646051e-19 2.720238623578635963e-19 8.017655522544976580e-20 2.328898868927337865e-20 6.667935378535385633e-21 1.882102171308805177e-21 5.238156743359955060e-22 1.437700940658742642e-22 3.892096179715375920e-23 1.039423560001336548e-23 2.738819844970319694e-24 7.121362885911552440e-25 1.827499372020745115e-25 4.629248197897591681e-26 1.157674251144142347e-26 2.858561015060513377e-27 6.970359931491381982e-28 1.678688117480923932e-28 3.993478159105767210e-29 9.385502008883612977e-30 2.179445545341047489e-30 5.001189573008217066e-31 1.134213719491858613e-31 2.542525574146448163e-32 5.634277978446578350e-33 1.234429995566594437e-33 2.674248640887559058e-34 5.729216314160940991e-35 1.213939157297384415e-35 2.544228986012684803e-36 5.274988772485508019e-37 1.082033335815620912e-37 2.196141931600328162e-38 4.410897469113789412e-39 8.767700286090162787e-40 1.724968789697119604e-40 3.359367497949917680e-41 6.476758801990715538e-42 1.236301435280355547e-42 2.336679890168885137e-43 4.373420099217067963e-44 8.105180699418194257e-45 1.480405481454522323e-45 2.270252940412705912e-46 -1.907681017631467046e-46
5.893867507869172268e-02 5.844678363951181371e-02 5.697110932197209376e-02 5.428559287686234719e-02 4.988804750614633104e-02 4.281270114386270809e-02 3.168535818782878405e-02 2.326749239145324208e-02 1.703508981274119011e-02 1.237127900188125101e-02 8.879108722578445134e-03 6.283339473159300567e-03 4.377132801006790135e-03 2.998278754883540280e-03 2.017735340049185092e-03 1.333140318991241861e-03 8.643242849785096223e-04 5.496456153612829529e-04 3.427261718259049157e-04 2.094857303584200684e-04 1.254916705628798899e-04 7.366515221376911614e-05 4.236912246263805992e-05 2.387526043939343080e-05 1.318088930807456944e-05 7.129182827870272072e-06 3.777861090180553502e-06 1.961494115002305751e-06 9.979206585260476774e-07 4.975246910055002025e-07 2.431039168401218108e-07 1.164349974568368033e-07 5.467019464413746910e-08 2.516861659973464919e-08 1.136266176318719898e-08 5.031376254716697688e-09 2.185528741110539367e-09 9.314699294507952816e-10 3.895878776542442670e-10 1.599372790388260536e-10 6.445941864869191890e-11 2.550945880934691024e-11 9.914727730845686198e-12 3.785402115417301648e-12 1.419979856189439607e-12 5.234540898493217755e-13 1.896655534195134276e-13 6.756141069625643823e-14 2.366441976135933959e-14 8.152032698567777632e-15 2.762448780706710089e-15 9.210123875534775860e-16 3.021784390361342930e-16 9.758233932834874844e-17 3.102207122645258801e-17 9.710537394983095613e-18 2.993427438238543853e-18 9.089212280592659086e-19 2.718903397998605022e-19 8.013979326607159234e-20 2.327905537752060054e-20 6.665302361547803828e-21 1.881417900155139094e-21 5.236414590890487204e-22 1.437266846827172462e-22 3.891039070879782988e-23 1.039172448595473125e-23 2.738239542597334835e-24 7.120063389683904858e-25 1.827219076679241997e-25 4.628671537592557313e-26 1.157563055508832502e-26 2.858367154834459009e-27 6.970082068247001777e-28 1.678667663714732072e-28 3.993538959444086255e-29 9.385899663820757042e-30 2.179596478007427620e-30 5.001669090464622930e-31 1.134352385407140564e-31 2.542902852244619433e-32 5.635259889875674534e-33 1.234676787694732906e-33 2.674851254794330185e-34 5.730651628665108085e-35 1.214273580358748033e-35 2.544992826508288448e-36 5.276701804418561987e-37 1.082411023595840621e-37 2.196961425283259212e-38 4.412648785648390586e-39 8.771389140264908615e-40 1.725735059504626023e-40 3.360938059937233932e-41 6.479936428920820929e-42 1.236936318159644503e-42 2.337932964658718614e-43 4.375864005092726136e-44 8.109891154302108897e-45 1.481298553020281272e-45 2.271683334149434378e-46 -1.908750731201691088e-46
