0.000000000000000000e+00 8.763209095178802199e-01
2.960298997525126832e-04 8.326840164330613359e-01
7.880995995100251780e-04 7.601495412478542768e-01
1.476209099272537701e-03 6.587176414433916216e-01
2.360358399040050469e-03 5.283886560379702502e-01
3.440547498812562832e-03 3.691632238438731783e-01
4.716776398590073922e-03 1.810424361449518849e-01
6.189045098372585908e-03 1.276512274895878762e-01
7.857353598160098790e-03 1.188927808555894500e-01
9.721701897952610832e-03 1.156289269848759516e-01
1.178208999775012290e-02 1.137872516838026454e-01
1.403851789755263500e-02 1.125290800106135414e-01
1.649098559736015060e-02 1.115754831135973985e-01
1.913949309717266622e-02 1.108050585943917699e-01
2.198404039699017321e-02 1.101556231806505026e-01
2.502462749681268195e-02 1.095916817796379616e-01
2.826125439664019939e-02 1.090913488246998408e-01
3.169392109647271166e-02 1.086403272994552749e-01
3.532262759631021876e-02 1.082288457678423216e-01
3.914737389615272761e-02 1.078499754880079264e-01
4.316815999600024517e-02 1.074986496858212348e-01
4.738498589585275755e-02 1.071710620790160551e-01
5.179785159571026476e-02 1.068642825846681244e-01
5.640675709557277373e-02 1.065760049861543129e-01
6.121170239544029140e-02 1.063043760766630152e-01
6.621268749531281084e-02 1.060478773427398075e-01
7.140971239519032510e-02 1.058052413416883386e-01
7.680277709507281336e-02 1.055753919718774442e-01
8.239188159496033115e-02 1.053574010726623378e-01
8.817702589485285070e-02 1.051504565117519635e-01
9.415820999475034425e-02 1.049538385450826949e-01
1.003354338946528534e-01 1.047669021137273282e-01
1.067086975945603783e-01 1.045890634702608818e-01
1.132780010944729049e-01 1.044197899922173489e-01
1.200433443943904194e-01 1.042585923513222601e-01
1.270047274943129079e-01 1.041050184351812458e-01
1.341621503942404259e-01 1.039586485798044829e-01
1.415156130941729595e-01 1.038190917858245604e-01
1.490651155941104256e-01 1.036859826763579795e-01
1.568106578940529627e-01 1.035589790173424146e-01
1.647522399940004878e-01 1.034377596658802440e-01
1.728898618939530007e-01 1.033220228461476653e-01
1.812235235939105293e-01 1.032114846777217737e-01
1.897532250938729903e-01 1.031058779004291742e-01
1.984789663938405224e-01 1.030049507534392950e-01
2.074007474938130424e-01 1.029084659768836202e-01
2.165185683937905226e-01 1.028161999121740555e-01
2.258324290937730461e-01 1.027279416832472952e-01
2.353423295937605575e-01 1.026434924451102709e-01
2.450482698937530845e-01 1.025626646894461091e-01
2.549502499937505995e-01 1.024852815994512778e-01
2.650482698937531301e-01 1.024111764478827791e-01
2.753423295937606485e-01 1.023401920336320242e-01
2.858324290937730994e-01 1.022721801531353281e-01
2.965185683937905936e-01 1.022070011036600307e-01
3.074007474938131312e-01 1.021445232160495403e-01
3.184789663938406568e-01 1.020846224149060538e-01
3.297532250938731702e-01 1.020271818044883455e-01
3.412235235939106714e-01 1.019720912788217027e-01
3.528898618939532161e-01 1.019192471546874479e-01
3.647522399940006377e-01 1.018685518262613943e-01
3.768106578940531581e-01 1.018199134403230260e-01
3.890651155941106665e-01 1.017732455909956535e-01
4.015156130941732182e-01 1.017284670330325241e-01
4.141621503942407023e-01 1.016855014127545365e-01
4.270047274943132298e-01 1.016442770158010878e-01
4.400433443943908007e-01 1.016047265308842318e-01
4.532780010944733040e-01 1.015667868287530029e-01
4.667086975945608507e-01 1.015303987556962495e-01
4.803354338946532187e-01 1.014955069409007038e-01
4.941582099947507412e-01 1.014620596170138084e-01
5.081770258948532515e-01 1.014300084533633212e-01
5.223918815949607497e-01 1.013993084012778378e-01
5.368027770950732913e-01 1.013699175510267836e-01
5.514097123951908763e-01 1.013417969999348411e-01
5.662126874953133937e-01 1.013149107312793229e-01
5.812117023954407324e-01 1.012892255036294958e-01
5.964067570955732256e-01 1.012647107503351074e-01
6.117978515957107621e-01 1.012413384889340878e-01
6.273849858958533421e-01 1.012190832402959095e-01
6.431681599960008544e-01 1.011979219573911071e-01
6.591473738961534101e-01 1.011778339636251328e-01
6.753226275963108982e-01 1.011588009007653860e-01
6.916939210964734297e-01 1.011408066865467636e-01
7.082612543966410046e-01 1.011238374821254171e-01
7.250246274968132898e-01 1.011078816696549115e-01
7.419840403969908404e-01 1.010929298403413640e-01
7.591394930971734345e-01 1.010789747934494054e-01
7.764909855973609609e-01 1.010660115468616504e-01
7.940385178975534197e-01 1.010540373599340958e-01
8.117820899977510329e-01 1.010430517695440900e-01
8.297217018979535785e-01 1.010330566404178260e-01
8.478573535981608345e-01 1.010240562310416035e-01
8.661890450983733558e-01 1.010160572767019177e-01
8.847167763985909206e-01 1.010090690914952766e-01
9.034405474988134177e-01 1.010031036914824654e-01
9.223603583990409582e-01 1.009981759415659180e-01
9.414762090992735422e-01 1.009943037291429063e-01
9.607880995995110585e-01 1.009915081681488913e-01
9.802960298997536182e-01 1.009898138377799681e-01
1.000000000000000666e+00 1.009892490609903271e-01
