1.509299729217714395e-02 1.509298120185709711e-02 1.509293293089694621e-02 1.509114720985493645e-02 1.504854605503156209e-02 1.425977877808870184e-02 1.023778883570229713e-03 6.696528249073903252e-05 3.541809090942522634e-06 1.544935360228216529e-07 5.709876491144107432e-09 1.829821697770175394e-10 5.181005503528904137e-12 1.316072963996050659e-13 3.037180510075838413e-15 6.434935320492755309e-17 1.262846235941342424e-18 2.313003610065778334e-20 3.979735745020526741e-22 6.469115287359235087e-24 9.983909091915977201e-26 1.469316544416419758e-27 2.069972007111375317e-29 2.801152552003175653e-31 3.652252906091142377e-33 4.600730738307536825e-35 5.613120781731033328e-37 6.647496388299528063e-39 7.657029104135976432e-41 8.594132191760682751e-43 9.414615437672219399e-45 1.008132400715330806e-46 1.056686028448200957e-48 1.085515944402505346e-50 1.094186985647863778e-52 1.083364724372740963e-54 1.054658628994348461e-56 1.010407661491563495e-58 9.534383484175178028e-61 8.868226641274043068e-63 8.136576333090871389e-65 7.368817750704139126e-67 6.591365807984653270e-69 5.826750437293781913e-71 5.093143891103728721e-73 4.404268130544590632e-75 3.769601898365233046e-77 3.194801406073450466e-79 2.682195124705590016e-81 1.518965119811648168e-83 -8.738121733043746258e-82
1.508270111556614043e-02 1.508268502537790136e-02 1.508263675481318240e-02 1.508085105033592915e-02 1.503825047280554252e-02 1.424950894621991940e-02 1.023736720015513274e-03 6.696371202119551897e-05 3.541740376867414509e-06 1.544908124049774732e-07 5.709781637622852874e-09 1.829792551320023747e-10 5.180925625643969514e-12 1.316053216779035266e-13 3.037136009931476596e-15 6.434843060389794559e-17 1.262828494585976431e-18 2.312971741503951823e-20 3.979681937476517227e-22 6.469029424404725785e-24 9.983778970390723238e-26 1.469297736823982191e-27 2.069945980801331001e-29 2.801117952953159761e-31 3.652208585007724163e-33 4.600675880439128521e-35 5.613055012968729190e-37 6.647419842956619124e-39 7.656942445656996070e-41 8.594036584567733053e-43 9.414512475031919040e-45 1.008121560521694540e-46 1.056674855583534493e-48 1.085504656499725760e-50 1.094175794134428678e-52 1.083353823632343283e-54 1.054648187976874255e-56 1.010397818112825912e-58 9.534292067573215995e-61 8.868142941687864847e-63 8.136500727803232580e-65 7.368750328558200743e-67 6.591306413640513747e-69 5.826698720481034384e-71 5.093099356496441892e-73 4.404230184869967305e-75 3.769569892390911040e-77 3.194774670085012363e-79 2.682172997372007852e-81 1.518952766691338615e-83 -8.738049622347847960e-82
1.505305844489483215e-02 1.505304235512237680e-02 1.505299408580501250e-02 1.505120843328087987e-02 1.500860964151783626e-02 1.421994636375592189e-02 1.023610229351363740e-03 6.695900061256493765e-05 3.541534234642090555e-06 1.544826415514449870e-07 5.709497077059090855e-09 1.829705111969569321e-10 5.180685991989162415e-12 1.315993975127988582e-13 3.037002509498391146e-15 6.434566280080916008e-17 1.262775270519877679e-18 2.312876135818472894e-20 3.979520514844488685e-22 6.468771835541198615e-24 9.983388605814960201e-26 1.469241314046669489e-27 2.069867901871196932e-29 2.801014155803112961e-31 3.652075621757468151e-33 4.600511306833903076e-35 5.612857706681815105e-37 6.647190206927893611e-39 7.656682470220054984e-41 8.593749762988888737e-43 9.414203587111017965e-45 1.008089039940785353e-46 1.056641336989535100e-48 1.085470792791386530e-50 1.094142219594123748e-52 1.083321121411150677e-54 1.054616864924451638e-56 1.010368287976613341e-58 9.534017817767328512e-61 8.867891842929330184e-63 8.136273911940317839e-65 7.368548062120384276e-67 6.591128230608091061e-69 5.826543570042790189e-71 5.092965752674582659e-73 4.404116347846097324e-75 3.769473874467945792e-77 3.194694462119699851e-79 2.682106615371260891e-81 1.518915707330409227e-83 -8.737833290260148384e-82
1.500413412940172428e-02 1.500411804043379031e-02 1.500406977352998841e-02 1.500228422064458188e-02 1.495968877942151914e-02 1.417116799926046791e-02 1.023384896240240888e-03 6.695060515207543748e-05 3.541166896839072380e-06 1.544680813547180819e-07 5.708989998749692671e-09 1.829549297590709689e-10 5.180258971596665734e-12 1.315888408146825613e-13 3.036764615360539828e-15 6.434073064990984142e-17 1.262680426641574857e-18 2.312705768983124774e-20 3.979232863878027346e-22 6.468312818753650700e-24 9.982692985981023471e-26 1.469140770064055862e-27 2.069728767142989309e-29 2.800829191813818384e-31 3.651838684454866555e-33 4.600218040600341961e-35 5.612506111542827910e-37 6.646781000898106619e-39 7.656219200013734892e-41 8.593238653513798739e-43 9.413653155851286433e-45 1.008031088997084414e-46 1.056581607601802043e-48 1.085410448410534951e-50 1.094082390497507050e-52 1.083262846761639394e-54 1.054561047917752210e-56 1.010315665902535208e-58 9.533529110401293326e-61 8.867444390196177039e-63 8.135869730779490355e-65 7.368187627491292949e-67 6.590810712082245265e-69 5.826267095104511004e-71 5.092727673349282945e-73 4.403913492540108291e-75 3.769302772430034996e-77 3.194551533101687092e-79 2.681988323941004123e-81 1.518849668267066121e-83 -8.737447790701071009e-82
1.493604636359247874e-02 1.493603027599091360e-02 1.493598201318621643e-02 1.493419662794223841e-02 1.489160669046887125e-02 1.410331188343759944e-02 1.023036962571318613e-03 6.693762871721857261e-05 3.540599098107100901e-06 1.544455752547178410e-07 5.708206190422007969e-09 1.829308449378845248e-10 5.179598908858637086e-12 1.315725228784222670e-13 3.036396891935023700e-15 6.433310680106863124e-17 1.262533822057169257e-18 2.312442424878083639e-20 3.978788227837398083e-22 6.467603293822725184e-24 9.981617731395964423e-26 1.468985354081541144e-27 2.069513699349705275e-29 2.800543283191238502e-31 3.651472437739539196e-33 4.599764722997371221e-35 5.611962631497731291e-37 6.646148468202803442e-39 7.655503096946366668e-41 8.592448602200825316e-43 9.412802322203847041e-45 1.007941510809051850e-46 1.056489280327694808e-48 1.085317170465134082e-50 1.093989909019527608e-52 1.083172768050674726e-54 1.054474768102361894e-56 1.010234324661657088e-58 9.532773684485271678e-61 8.866752733924836397e-63 8.135244961918641682e-65 7.367630480269371244e-67 6.590319902902923105e-69 5.825839729545347645e-71 5.092359658304835942e-73 4.403599925506307845e-75 3.769038288468778102e-77 3.194330598011867252e-79 2.681805472790732225e-81 1.518747587143186301e-83 -8.736851897683349000e-82
1.484897666101204876e-02 1.484896057558007278e-02 1.484891231928414657e-02 1.484712719800531690e-02 1.480454573720871476e-02 1.401658679607438451e-02 1.022533770648990968e-03 6.691882194534487440e-05 3.539776109716650036e-06 1.544129533708006197e-07 5.707070074045480561e-09 1.828959342220656327e-10 5.178642150769828747e-12 1.315488700352152495e-13 3.035863875767986545e-15 6.432205598919161708e-17 1.262321317526288418e-18 2.312060704875410372e-20 3.978143722361988846e-22 6.466574827179411538e-24 9.980059132257858250e-26 1.468760075778361078e-27 2.069201954267847458e-29 2.800128852400276464e-31 3.650941554496857389e-33 4.599107627687206443e-35 5.611174842555701677e-37 6.645231594030372187e-39 7.654465084010176935e-41 8.591303397843264084e-43 9.411569010652677751e-45 1.007811664127345327e-46 1.056355448618499479e-48 1.085181960593394093e-50 1.093855853531144405e-52 1.083042195346603956e-54 1.054349701938046356e-56 1.010116417062874512e-58 9.531678661463143342e-61 8.865750146972423181e-63 8.134339330553852231e-65 7.366822868964078063e-67 6.589608451190227741e-69 5.825220241975616352e-71 5.091826201861662212e-73 4.403145393890032667e-75 3.768654905037586825e-77 3.194010340748034210e-79 2.681540420066413180e-81 1.518599614885904591e-83 -8.735988118236589841e-82
1.474317450104313185e-02 1.474315841889346432e-02 1.474311017244446000e-02 1.474132544775170854e-02 1.469875648609479495e-02 1.391127651770566152e-02 1.021834236030257732e-03 6.689258533894553577e-05 3.538627797996452337e-06 1.543674344171557140e-07 5.705484766430082015e-09 1.828472202238370303e-10 5.177307093028088640e-12 1.315158647556799176e-13 3.035120099726886775e-15 6.430663552399265278e-17 1.262024784678121206e-18 2.311528044060396236e-20 3.977244362331073624e-22 6.465139673966566056e-24 9.977884211030899333e-26 1.468445714188849983e-27 2.068766932787914673e-29 2.799550537926668800e-31 3.650200735693088330e-33 4.598190684855930628e-35 5.610075521203145369e-37 6.643952137918548114e-39 7.653016581436927516e-41 8.589705311174880327e-43 9.409847970717268600e-45 1.007630467630415031e-46 1.056168690822492651e-48 1.084993279288358380e-50 1.093668782816098438e-52 1.082859984459142728e-54 1.054175175005388561e-56 1.009951879483882834e-58 9.530150577482072745e-61 8.864351053695613938e-63 8.133075535335423778e-65 7.365695857696516199e-67 6.588615628035787745e-69 5.824355752622882904e-71 5.091081767199235987e-73 4.402511097450411594e-75 3.768119894843650922e-77 3.193563422350421020e-79 2.681170539060379183e-81 1.518393119399820247e-83 -8.734782714281288009e-82
1.461895317716951047e-02 1.461893709979227539e-02 1.461888886766057015e-02 1.461710471640362795e-02 1.457455355338890292e-02 1.378773517963695870e-02 1.020889443850493119e-03 6.685697288008938090e-05 3.537068716738853713e-06 1.543056287331643024e-07 5.703332175111232902e-09 1.827810734551576637e-10 5.175494252985422687e-12 1.314710473954633063e-13 3.034110131284590455e-15 6.428569606506154846e-17 1.261622120596071981e-18 2.310804736902577712e-20 3.976023104372559204e-22 6.463190844604292408e-24 9.974930821475791819e-26 1.468018831757892866e-27 2.068176200017254311e-29 2.798765219222055529e-31 3.649194741767101976e-33 4.596945519387712675e-35 5.608582689373198657e-37 6.642214685185387430e-39 7.651049563920414731e-41 8.587535156919768379e-43 9.407510842638499493e-45 1.007384406723146110e-46 1.055915077074575186e-48 1.084737052742501326e-50 1.093414742744909794e-52 1.082612543333444136e-54 1.053938168030718162e-56 1.009728437459824314e-58 9.528075434467448188e-61 8.862451075975734003e-63 8.131359289292167297e-65 7.364165362129552994e-67 6.587267358670036427e-69 5.823181760059176282e-71 5.090070809026444674e-73 4.401649707590085005e-75 3.767393336663375912e-77 3.192956494021261179e-79 2.680668228831928093e-81 1.518112691411144349e-83 -8.733145737251607681e-82
1.447667731881420797e-02 1.447666124814455009e-02 1.447661303613557472e-02 1.447482968725623265e-02 1.443230312345725012e-02 1.364637419079620627e-02 1.019643361099082692e-03 6.680969740950739926e-05 3.534998246399623606e-06 1.542235428521340954e-07 5.700473142940453567e-09 1.826932165144645294e-10 5.173086379670660436e-12 1.314115188280053034e-13 3.032768630261782332e-15 6.425788279089287251e-17 1.261087269816062525e-18 2.309843975976407568e-20 3.974400910981634035e-22 6.460602205196119190e-24 9.971007798027550475e-26 1.467451795542483652e-27 2.067391514095574472e-29 2.797722054332567434e-31 3.647858439983956718e-33 4.595291508450278919e-35 5.606599682282543336e-37 6.639906724514098584e-39 7.648436646938848423e-41 8.584652387397927056e-43 9.404406256470306227e-45 1.007057543793175647e-46 1.055578179689956283e-48 1.084396683173570445e-50 1.093077276343437251e-52 1.082283841696434838e-54 1.053623325975628705e-56 1.009431614114677167e-58 9.525318777178402124e-61 8.859927102656221258e-63 8.129079381573811004e-65 7.362132203675976100e-67 6.585476269484943480e-69 5.821622181525192590e-71 5.088727807785320720e-73 4.400505396066349185e-75 3.766428139204111100e-77 3.192150216768334364e-79 2.680000930231485755e-81 1.517740153285294129e-83 -8.730971080333580163e-82
1.431674639565097724e-02 1.431673033413611781e-02 1.431668214959153779e-02 1.431489989188699900e-02 1.427240644800261034e-02 1.348764505717361950e-02 1.018033656723450579e-03 6.674813829101426546e-05 3.532300795554045591e-06 1.541165861214617817e-07 5.696747657662685496e-09 1.825787301559642145e-10 5.169948613295433321e-12 1.313339442615983462e-13 3.031020432546809839e-15 6.422163709389563838e-17 1.260390256223362580e-18 2.308591908106296518e-20 3.972286843494931906e-22 6.457228623124199870e-24 9.965895172406749015e-26 1.466712807956459583e-27 2.066368867981549540e-29 2.796362534466592511e-31 3.646116873106721184e-33 4.593135865006318883e-35 5.604015246811074723e-37 6.636898760471432960e-39 7.645031211946903628e-41 8.580895228282071627e-43 9.400359975795132883e-45 1.006631533086133234e-46 1.055139088238837493e-48 1.083953063801073696e-50 1.092637438396402349e-52 1.081855425048126258e-54 1.053212971220827479e-56 1.009044742390676900e-58 9.521725804975400851e-61 8.856637390261560833e-63 8.126107767009296231e-65 7.359482188129100347e-67 6.583141756242708975e-69 5.819589411423061673e-71 5.086977319266195810e-73 4.399013876639311286e-75 3.765170075718129246e-77 3.191099289900291445e-79 2.679131149145799058e-81 1.517254571818110587e-83 -8.728136554243582310e-82
