3.100744225296477, 1.0774479087179398
3.1007047247982324, 1.0926376457703046
3.100586223303498, 1.1382068569274004
2.8030487202736314, 1.5549012038674586
2.7990097943280876, 1.608051817471789
2.8027919670350396, 1.6536344947078314
2.688704652979146, 2.0253925362013088
2.532499932669605, 2.0932077097790667
2.3564560871165536, 2.290068317907192
2.3601790090761368, 2.358435600721782
2.227180831485488, 2.5022802560350477
2.207598459480569, 2.532592399745042
2.207420707238467, 2.6009462164806854
2.1179027030909143, 2.524687811403076
2.1020432530455784, 2.6233672379276602
2.0512357371780485, 2.6611665215322606
2.0086838254437076, 2.5243107611925564
2.004170893519225, 2.7597382194252678
1.9688673232128266, 2.835565709976569
1.9263549119767305, 2.6835202125845
1.9229084935048606, 2.508824770403354
1.8791913170722951, 2.8200662531084197
1.825134885224121, 2.607221409270049
1.8253126374662232, 2.5388675925344057
1.747397904678115, 2.5006239283245506
1.7553177545762226, 2.45508164932535
1.6659775026707724, 2.310469427512097
1.616117998761121, 1.9837150218599349
1.6245118546381665, 1.7558958982323527
1.5356061082134103, 1.444196568843084
1.4481816304728392, 0.5628820999901256
1.409115637708612, 0.5855320447792014
1.2926089181352172, 0.38766148073004114
