0.000000000000000000e+00 9.999672946677843344e-01
2.960298997525126832e-04 9.994814348002798443e-01
7.880995995100251780e-04 9.994974688208932978e-01
1.476209099272537701e-03 9.995024465788440171e-01
2.360358399040050469e-03 9.995075759428475592e-01
3.440547498812562832e-03 9.995127038789037854e-01
4.716776398590073922e-03 9.995178319063962036e-01
6.189045098372585908e-03 9.995229600134591941e-01
7.857353598160098790e-03 9.995280882002011147e-01
9.721701897952610832e-03 9.995332164666416164e-01
1.178208999775012290e-02 9.995383448127962422e-01
1.403851789755263500e-02 9.995434732386778709e-01
1.649098559736015060e-02 9.995486017443102611e-01
1.913949309717266622e-02 9.995537303297081788e-01
2.198404039699017321e-02 9.995588589948801728e-01
2.502462749681268195e-02 9.995639877398586615e-01
2.826125439664019939e-02 9.995691165646490850e-01
3.169392109647271166e-02 9.995742454692766454e-01
3.532262759631021876e-02 9.995793744537490033e-01
3.914737389615272761e-02 9.995845035180938032e-01
4.316815999600024517e-02 9.995896326623192607e-01
4.738498589585275755e-02 9.995947618864488016e-01
5.179785159571026476e-02 9.995998911904939721e-01
5.640675709557277373e-02 9.996050205744798633e-01
6.121170239544029140e-02 9.996101500384194649e-01
6.621268749531281084e-02 9.996152795823269877e-01
7.140971239519032510e-02 9.996204092062207502e-01
7.680277709507281336e-02 9.996255389101237343e-01
8.239188159496033115e-02 9.996306686940485964e-01
8.817702589485285070e-02 9.996357985580089922e-01
9.415820999475034425e-02 9.996409285020276814e-01
1.003354338946528534e-01 9.996460585261193188e-01
1.067086975945603783e-01 9.996511886303017791e-01
1.132780010944729049e-01 9.996563188145983769e-01
1.200433443943904194e-01 9.996614490790134422e-01
1.270047274943129079e-01 9.996665794235739533e-01
1.341621503942404259e-01 9.996717098482884589e-01
1.415156130941729595e-01 9.996768403531849367e-01
1.490651155941104256e-01 9.996819709382747110e-01
1.568106578940529627e-01 9.996871016035728807e-01
1.647522399940004878e-01 9.996922323491083118e-01
1.728898618939530007e-01 9.996973631748824474e-01
1.812235235939105293e-01 9.997024940809170479e-01
1.897532250938729903e-01 9.997076250672390918e-01
1.984789663938405224e-01 9.997127561338529089e-01
2.074007474938130424e-01 9.997178872807802597e-01
2.165185683937905226e-01 9.997230185080427933e-01
2.258324290937730461e-01 9.997281498156510571e-01
2.353423295937605575e-01 9.997332812036302530e-01
2.450482698937530845e-01 9.997384126719881525e-01
2.549502499937505995e-01 9.997435442207482925e-01
2.650482698937531301e-01 9.997486758499238846e-01
2.753423295937606485e-01 9.997538075595391316e-01
2.858324290937730994e-01 9.997589393495990295e-01
2.965185683937905936e-01 9.997640712201408819e-01
3.074007474938131312e-01 9.997692031711576943e-01
3.184789663938406568e-01 9.997743352026891017e-01
3.297532250938731702e-01 9.997794673147329947e-01
3.412235235939106714e-01 9.997845995073084691e-01
3.528898618939532161e-01 9.997897317804519401e-01
3.647522399940006377e-01 9.997948641341685150e-01
3.768106578940531581e-01 9.997999965684657431e-01
3.890651155941106665e-01 9.998051290833760429e-01
4.015156130941732182e-01 9.998102616789128483e-01
4.141621503942407023e-01 9.998153943550868172e-01
4.270047274943132298e-01 9.998205271119201543e-01
4.400433443943908007e-01 9.998256599494353969e-01
4.532780010944733040e-01 9.998307928676340994e-01
4.667086975945608507e-01 9.998359258665482363e-01
4.803354338946532187e-01 9.998410589461894649e-01
4.941582099947507412e-01 9.998461921065796565e-01
5.081770258948532515e-01 9.998513253477278040e-01
5.223918815949607497e-01 9.998564586696554457e-01
5.368027770950732913e-01 9.998615920723792350e-01
5.514097123951908763e-01 9.998667255559201550e-01
5.662126874953133937e-01 9.998718591202916395e-01
5.812117023954407324e-01 9.998769927655076772e-01
5.964067570955732256e-01 9.998821264915922491e-01
6.117978515957107621e-01 9.998872602985576785e-01
6.273849858958533421e-01 9.998923941864322762e-01
6.431681599960008544e-01 9.998975281552138217e-01
6.591473738961534101e-01 9.999026622049327351e-01
6.753226275963108982e-01 9.999077963356028942e-01
6.916939210964734297e-01 9.999129305472499452e-01
7.082612543966410046e-01 9.999180648398738880e-01
7.250246274968132898e-01 9.999231992135053648e-01
7.419840403969908404e-01 9.999283336681555889e-01
7.591394930971734345e-01 9.999334682038480970e-01
7.764909855973609609e-01 9.999386028205868859e-01
7.940385178975534197e-01 9.999437375184082599e-01
8.117820899977510329e-01 9.999488722973155497e-01
8.297217018979535785e-01 9.999540071573294053e-01
8.478573535981608345e-01 9.999591420984704770e-01
8.661890450983733558e-01 9.999642771207498670e-01
8.847167763985909206e-01 9.999694122241927774e-01
9.034405474988134177e-01 9.999745474091995545e-01
9.223603583990409582e-01 9.999796827352795958e-01
9.414762090992735422e-01 9.999848258254789846e-01
9.607880995995110585e-01 9.999907438223941680e-01
9.802960298997536182e-01 1.000053568263725046e+00
1.000000000000000666e+00 1.002739576728962856e+00
