0.000000000000000000e+00 9.659843321794908677e-01
2.078119897502626434e-05 9.651418235665637502e-01
4.352279595010249372e-05 9.642198368624486093e-01
6.822479092522875592e-05 9.632183719363760499e-01
9.488718390040502381e-05 9.621374287868028619e-01
1.235099748756312839e-04 9.609770074413124252e-01
1.540931638509075632e-04 9.597371079149499273e-01
1.866367508262337669e-04 9.584177302096085205e-01
2.211407358016100034e-04 9.570188743213491334e-01
2.576051187770363269e-04 9.555405402487820998e-01
2.960298997525126832e-04 9.539827279927532988e-01
3.364150787280388555e-04 9.523454375556608120e-01
3.787606557036150606e-04 9.506286689399852108e-01
4.230666306792412444e-04 9.488324221475989972e-01
4.693330036549174067e-04 9.469566971805044586e-01
5.175597746306437102e-04 9.450014940408473230e-01
5.677469436064200466e-04 9.429668127311595649e-01
6.198945105822462531e-04 9.408526532540478771e-01
6.740024755581224382e-04 9.386590156126255469e-01
7.300708385340486020e-04 9.363858998100013098e-01
7.880995995100251780e-04 9.340333058496950169e-01
8.480887584860512989e-04 9.316012337354523387e-01
9.100383154621275068e-04 9.290896834713402441e-01
9.739482704382536934e-04 9.264986550617421157e-01
1.039818623414429750e-03 9.238281485113941649e-01
1.107649374390655894e-03 9.210781638253721093e-01
1.177440523366932558e-03 9.182487010091370250e-01
1.249192070343258659e-03 9.153397600685455604e-01
1.322904015319634847e-03 9.123513410098714749e-01
1.398576358296060905e-03 9.092834438398369468e-01
1.476209099272537051e-03 9.061360685655956981e-01
1.555802238249063716e-03 9.029092151948185929e-01
1.637355775225640036e-03 8.996028837356596641e-01
1.720869710202266008e-03 8.962170741968081833e-01
1.806344043178942285e-03 8.927517865874976533e-01
1.893778774155669082e-03 8.892070209175486628e-01
1.983173903132445098e-03 8.855827771973800999e-01
2.074529430109271419e-03 8.818790554380271374e-01
2.167845355086147393e-03 8.780958556511974100e-01
2.263121678063073454e-03 8.742331778492595795e-01
2.360358399040050469e-03 8.702910220453030643e-01
2.459555518017076271e-03 8.662693882531488088e-01
2.560713034994152593e-03 8.621682764873690452e-01
2.663830949971278568e-03 8.579876867633549065e-01
2.768909262948454630e-03 8.537276190972894474e-01
2.875947973925680780e-03 8.493880735062321330e-01
2.984947082902957450e-03 8.449690500081115108e-01
3.095906589880283773e-03 8.404705486217783905e-01
3.208826494857659750e-03 8.358925693670248291e-01
3.323706797835085814e-03 8.312351122646242096e-01
3.440547498812561965e-03 8.264981773363617723e-01
3.559348597790088636e-03 8.216817646050714741e-01
3.680110094767664961e-03 8.167858740946554175e-01
3.802831989745290939e-03 8.118105058301442467e-01
3.927514282722965704e-03 8.067556598377149113e-01
4.054156973700691856e-03 8.016213361447201979e-01
4.182760062678468095e-03 7.964075347797486826e-01
4.313323549656295289e-03 7.911142557726438262e-01
4.445847434634171702e-03 7.857414991545411675e-01
4.580331717612097335e-03 7.802892649579152851e-01
4.716776398590073922e-03 7.747575532166179890e-01
4.855181477568099729e-03 7.691463639659091855e-01
4.995546954546175623e-03 7.634556972425036170e-01
5.137872829524301604e-03 7.576855530846140496e-01
5.282159102502477672e-03 7.518359315319781411e-01
5.428405773480703828e-03 7.459068326259268300e-01
5.576612842458980070e-03 7.398982564093883330e-01
5.726780309437305531e-03 7.338102029269727433e-01
5.878908174415681948e-03 7.276426722249816903e-01
6.032996437394107583e-03 7.213956643514745082e-01
6.189045098372585908e-03 7.150691793562981013e-01
6.347054157351111718e-03 7.086632172911383476e-01
6.507023614329687615e-03 7.021777782095722786e-01
6.668953469308313599e-03 6.956128621670972789e-01
6.832843722286989670e-03 6.889684692211975880e-01
6.998694373265715828e-03 6.822445994313748319e-01
7.166505422244492073e-03 6.754412528592101950e-01
7.336276869223317537e-03 6.685584295684003919e-01
7.508008714202193956e-03 6.615961296248129564e-01
7.681700957181119595e-03 6.545543530965429735e-01
7.857353598160098790e-03 6.474331000539463865e-01
8.034966637139125470e-03 6.402323705697057221e-01
8.214540074118200502e-03 6.329521647188764977e-01
8.396073909097327356e-03 6.255924825789345167e-01
8.579568142076502563e-03 6.181533242298383746e-01
8.765022773055727856e-03 6.106346897540727570e-01
8.952437802035004971e-03 6.030365792367097244e-01
9.141813229014330439e-03 5.953589927654581171e-01
9.333149053993705993e-03 5.876019304307187330e-01
9.526445276973131635e-03 5.797653923256438357e-01
9.721701897952607363e-03 5.718493785461885581e-01
9.918918916932136648e-03 5.638538891911692996e-01
1.011809633391171255e-02 5.557789243623216802e-01
1.031923414889133854e-02 5.476244841643566064e-01
1.052233236187101462e-02 5.393905687050195574e-01
1.072739097285074078e-02 5.310771780951519805e-01
1.093440998183051703e-02 5.226843124487436931e-01
1.114338938881034163e-02 5.142119718830020503e-01
1.135432919379021806e-02 5.056601565184007940e-01
1.156722939677014457e-02 4.970288664787551602e-01
1.178208999775011943e-02 4.883181018912757798e-01
1.199891099673014612e-02 4.795278628866291304e-01
1.221769239371022463e-02 4.706581495990032615e-01
1.243843418869035149e-02 4.617089621661736309e-01
1.266113638167052670e-02 4.526803007295630565e-01
1.288579897265075200e-02 4.435721654343087184e-01
1.311242196163102738e-02 4.343845564293263850e-01
1.334100534861135459e-02 4.251174738673756948e-01
1.357154913359173015e-02 4.157709179051293225e-01
1.380405331657215580e-02 4.063448887032344303e-01
1.403851789755263153e-02 3.968393864263865534e-01
1.427494287653315735e-02 3.872544112433925489e-01
1.451332825351373326e-02 3.775899633272437605e-01
1.475367402849436273e-02 3.678460428551790784e-01
1.499598020147503881e-02 3.580226500087612673e-01
1.524024677245576498e-02 3.481197849739435801e-01
1.548647374143653950e-02 3.381374479411419220e-01
1.573466110841736931e-02 3.280756391053024634e-01
1.598480887339824227e-02 3.179343586659844068e-01
1.623691703637917053e-02 3.077136068274176628e-01
1.649098559736014366e-02 2.974133837985876716e-01
1.674701455634117209e-02 2.870336897933066234e-01
1.700500391332224540e-02 2.765745250302828473e-01
1.726495366830337400e-02 2.660358897332010253e-01
1.752686382128455442e-02 2.554177841308101771e-01
1.779073437226577625e-02 2.447202084679326040e-01
1.805656532124705685e-02 2.339431654607545819e-01
1.832435666822837886e-02 2.230868283873359004e-01
1.859410841320975616e-02 2.121556082084337658e-01
1.886582055619118528e-02 2.011969084387631168e-01
1.913949309717265929e-02 1.904497763479048311e-01
1.941512603615418858e-02 1.805026886724990232e-01
1.969271937313575929e-02 1.720213141861136330e-01
1.997227310811738876e-02 1.652336249492885878e-01
2.025378724109906312e-02 1.599283005823179671e-01
2.053726177208079276e-02 1.557613945631161068e-01
2.082269670106256382e-02 1.524317228486336273e-01
2.111009202804439364e-02 1.497164991951037416e-01
2.139944775302626487e-02 1.474587689705916804e-01
2.169076387600819486e-02 1.455484595562267780e-01
2.198404039699017321e-02 1.439074128630217220e-01
2.227927731597219643e-02 1.424791004649263448e-01
2.257647463295427495e-02 1.412218191496511788e-01
2.287563234793639835e-02 1.401042031143295008e-01
2.317675046091857705e-02 1.391022323350466772e-01
2.347982897190080062e-02 1.381972058332001929e-01
2.378486788088307949e-02 1.373743437145497071e-01
2.409186718786539977e-02 1.366218052732721955e-01
2.440082689284778228e-02 1.359299871629361389e-01
