1.251329599628055178e-01 1.202221864465103790e-01 1.054898658976250181e-01 8.992652487907555614e-02 7.890740954790947947e-02 7.170673115640220641e-02 6.663260402255254122e-02 6.278164287342564986e-02 5.973405555332348543e-02 5.726639301306326452e-02 5.524274155302023176e-02 5.357358037176376125e-02 5.219699763543485249e-02 5.106880303280793287e-02 5.015684569469319731e-02 4.943755224614734128e-02 4.889373299114372490e-02 4.851316074791622857e-02 4.828764968596468976e-02 4.821247933198084118e-02
1.248339294733250560e-01 1.199822287074579774e-01 1.054271264098567279e-01 8.992236285383749250e-02 7.892144247887288022e-02 7.172311342846880711e-02 6.664828187677190874e-02 6.279646282073084174e-02 5.974816768147843404e-02 5.727992848632663253e-02 5.525580286943140157e-02 5.358624991978492430e-02 5.220934369971595712e-02 5.108088375350214316e-02 5.016871179347250076e-02 4.944924898599169921e-02 4.890530164451514089e-02 4.852463974373907862e-02 4.829907554718747970e-02 4.822388748167027311e-02
1.243540315490148235e-01 1.195963353024747516e-01 1.053232465628545639e-01 8.991512896302866764e-02 7.894449688324815806e-02 7.175019288481049307e-02 6.667425473420966753e-02 6.282103959629248280e-02 5.977158385729468282e-02 5.730239583715450447e-02 5.527748845694042956e-02 5.360728872048598631e-02 5.222984795257214208e-02 5.110094924084906953e-02 5.018842221370590356e-02 4.946867912060549238e-02 4.892451974335779857e-02 4.854370939584295302e-02 4.831805721455674496e-02 4.824283982079467098e-02
1.237160514465086014e-01 1.190817442836575174e-01 1.051788227951042792e-01 8.990436125525629041e-02 7.897617139915454054e-02 7.178774396517949297e-02 6.671039228629713214e-02 6.285528752311771161e-02 5.980424222507586124e-02 5.733374770560176192e-02 5.530776050388799131e-02 5.363666556582741968e-02 5.225848389941892269e-02 5.112897642958358357e-02 5.021595640455160658e-02 4.949582393267110830e-02 4.895136987455869088e-02 4.857035316425141469e-02 4.834457865160372153e-02 4.826932048072115483e-02
1.229470902256347142e-01 1.184589841975157570e-01 1.049946661131589132e-01 8.988943167745369611e-02 7.901591254515737128e-02 7.183545280432750146e-02 6.675651241421599880e-02 6.289908672796980238e-02 5.984605622617519827e-02 5.737391781560492732e-02 5.534656609535829747e-02 5.367433678177757628e-02 5.229521446219969477e-02 5.116493304066763864e-02 5.025128560571359704e-02 4.953065722777957869e-02 4.898582766885838796e-02 4.860454790160950028e-02 4.837861741560323114e-02 4.830330725360113681e-02
1.220754190416060286e-01 1.177495094695380912e-01 1.047717807533342788e-01 8.986956327342848772e-02 7.906302237908130470e-02 7.189291885027015994e-02 6.681238133486602782e-02 6.295228309623279728e-02 5.989691454724702796e-02 5.742282093128733833e-02 5.539383717661908874e-02 5.372024619724830030e-02 5.233999195247877878e-02 5.120877755753544536e-02 5.029437282604860837e-02 4.957314531479859593e-02 4.902786178248829535e-02 4.864626383567282469e-02 4.842014464055826445e-02 4.834477157552007770e-02
1.211278991006915356e-01 1.169737591337637328e-01 1.045113392329803659e-01 8.984385133572353466e-02 7.911666819525420280e-02 7.195965703142277736e-02 6.687771384645097017e-02 6.301468823838393685e-02 5.995668106482730797e-02 5.748035280670288349e-02 5.544949050965269910e-02 5.377432510642510960e-02 5.239275803840274387e-02 5.126045919665477707e-02 5.034517281689657175e-02 4.962324698127931755e-02 4.907743387408487062e-02 4.869546454725016960e-02 4.846912501573925891e-02 4.839367850523561970e-02
1.201282910068855736e-01 1.161498821715851032e-01 1.042146556656836781e-01 8.981128784343780924e-02 7.917589414563196148e-02 7.203510052876224701e-02 6.695217371441440635e-02 6.308607948596718640e-02 6.002519479450620782e-02 5.754639013343326032e-02 5.551342762540685538e-02 5.383649222618843572e-02 5.245344370667121697e-02 5.131991787323069570e-02 5.040363204073143588e-02 4.968091346437227690e-02 4.913449857727422709e-02 4.875210694392661387e-02 4.852551676007296061e-02 4.844998669878840952e-02
1.190963628874857905e-01 1.152930619943523805e-01 1.038831593149521226e-01 8.977078841621599636e-02 7.923963463821710740e-02 7.211860421169279112e-02 6.703537424450344007e-02 6.316619993847734371e-02 6.010226985470896316e-02 5.762079049140878678e-02 5.558553477497164830e-02 5.390665365068477571e-02 5.252196922091992293e-02 5.138708416304337001e-02 5.046968863588516957e-02 4.974608841783386554e-02 4.919900346939230784e-02 4.881614122997469246e-02 4.858927159275424484e-02 4.851364838034743360e-02
1.180476698185323331e-01 1.144153449277629381e-01 1.035183702554547669e-01 8.972122093845927293e-02 7.930672933194046759e-02 7.220944879365563673e-02 6.712687909400283370e-02 6.325475858565116072e-02 6.018769545683271688e-02 5.770339230929933533e-02 5.566568288347926996e-02 5.398470280548620104e-02 5.259824407817900033e-02 5.146187926161037429e-02 5.054327237822012209e-02 4.981870787580570253e-02 4.927088903690101523e-02 4.888751087292853015e-02 4.866033470051026738e-02 4.858460930970417285e-02
