9.994606204585605447e-01 9.994541480088322549e-01 9.994344201845466458e-01 9.993998423460735969e-01 9.993474856971654718e-01 9.992725961931475664e-01 9.991677232594320390e-01 9.990211950544448660e-01 9.988143926606095624e-01 9.985166907060637476e-01 9.980755830404565154e-01 9.973961584795268953e-01 9.962949676148363798e-01 9.943855428210401914e-01 9.907551068667121985e-01 9.828742182225507218e-01 9.618087172998068812e-01 8.789449382700985636e-01 5.267654628187848354e-02 -1.892582654784940204e-122 -1.892309297481044783e-122 5.267623977299971255e-02 8.789442406893855919e-01 9.618085360032522235e-01 9.828741472677112734e-01 9.907550727645810795e-01 9.943855242292555241e-01 9.962949565535794694e-01 9.973961514510363280e-01 9.980755783322308172e-01 9.985166874078635901e-01 9.988143902565654875e-01 9.990211932365438141e-01 9.991677218353601786e-01 9.992725950379065525e-01 9.993474847261980543e-01 9.993998414996769775e-01 9.994344194183608643e-01 9.994541472876462551e-01 9.994606197520360391e-01
9.994606224580047105e-01 9.994541500479883211e-01 9.994344223455084997e-01 9.993998447274849983e-01 9.993474884294414329e-01 9.992725994629263475e-01 9.991677273506264223e-01 9.990212004235680121e-01 9.988144000824292768e-01 9.985167015732390183e-01 9.980756000264801031e-01 9.973961871363883347e-01 9.962950206552140253e-01 9.943856532880884780e-01 9.907553769456570736e-01 9.828750567613945277e-01 9.618125893862951026e-01 8.789985859900684151e-01 6.882103098449830758e-02 5.704270983702544931e-05 5.704296646130555719e-05 6.882069865997790525e-02 8.789978913712563902e-01 9.618124085297746761e-01 9.828749859431717972e-01 9.907553428973867593e-01 9.943856347206873059e-01 9.962950096060683158e-01 9.973961801143516048e-01 9.980755953218926058e-01 9.985166982771709332e-01 9.988143976796906021e-01 9.990211986064859717e-01 9.991677259270984601e-01 9.992725983080479324e-01 9.993474874587278123e-01 9.993998438812797813e-01 9.994344215794644937e-01 9.994541493269266663e-01 9.994606217516006641e-01
9.994606271930246422e-01 9.994541548920160556e-01 9.994344275243163267e-01 9.993998505146859390e-01 9.993474951909629977e-01 9.992726077282355623e-01 9.991677379336401099e-01 9.990212146448601560e-01 9.988144202005043715e-01 9.985167316744566479e-01 9.980756479985087859e-01 9.973962694331927059e-01 9.962951750900982395e-01 9.943859784292771176e-01 9.907561782528236938e-01 9.828775578425473780e-01 9.618242754707956310e-01 8.791558123291718374e-01 9.644833066232073870e-02 8.402917156424952183e-03 8.402932650021432623e-03 9.644796585520930277e-02 8.791551235827408384e-01 9.618240953856426190e-01 9.828774872574463917e-01 9.907561442956904774e-01 9.943859599029561958e-01 9.962951640613328941e-01 9.973962624220106266e-01 9.980756433000228522e-01 9.985167283819709194e-01 9.988144177999527251e-01 9.990212128291670046e-01 9.991677365110097631e-01 9.992726065739631069e-01 9.993474942206765910e-01 9.993998496687931388e-01 9.994344267585207886e-01 9.994541541711610133e-01 9.994606264868166612e-01
9.994606367701389660e-01 9.994541647116114147e-01 9.994344380891483359e-01 9.993998624369149208e-01 9.993475092946334515e-01 9.992726252128029119e-01 9.991677606533548861e-01 9.990212456226323923e-01 9.988144646269700999e-01 9.985167989728715998e-01 9.980757564088033051e-01 9.973964570906687088e-01 9.962955297929411147e-01 9.943867293581013511e-01 9.907580362926641238e-01 9.828833715677024463e-01 9.618515711951278746e-01 8.795079349274390612e-01 1.357244668563704071e-01 3.373977671282199498e-02 3.373981976103343494e-02 1.357240724194497261e-01 8.795072560837682296e-01 9.618513922708281649e-01 9.828833013210992453e-01 9.907580024662684393e-01 9.943867108904220764e-01 9.962955187932073242e-01 9.973964500949157319e-01 9.980757517189803307e-01 9.985167956854883453e-01 9.988144622295218600e-01 9.990212438088972302e-01 9.991677592320079571e-01 9.992726240593979847e-01 9.993475083249589996e-01 9.993998615914705397e-01 9.994344373236966339e-01 9.994541639910577979e-01 9.994606360642183107e-01
9.994606541347793582e-01 9.994541825419346326e-01 9.994344573512269347e-01 9.993998843102115393e-01 9.993475353724895482e-01 9.992726578219994771e-01 9.991678034018514065e-01 9.990213044073978921e-01 9.988145495950961905e-01 9.985169285784186721e-01 9.980759664232248252e-01 9.973968223890438134e-01 9.962962229089233901e-01 9.943882009274154221e-01 9.907616844706765846e-01 9.828947967182418699e-01 9.619052439287030243e-01 8.801654411249971721e-01 1.858018525467977911e-01 7.349885276687537217e-02 7.349892419838639779e-02 1.858014379479861755e-01 8.801647773258018947e-01 9.619050666325841270e-01 9.828947269276293586e-01 9.907616508178667125e-01 9.943881825370655125e-01 9.962962119473368627e-01 9.973968154135376407e-01 9.980759617447770848e-01 9.985169252977100784e-01 9.988145472017401216e-01 9.990213025962491056e-01 9.991678019821919055e-01 9.992726566697306412e-01 9.993475344036090169e-01 9.993998834653614605e-01 9.994344565862415264e-01 9.994541818217697049e-01 9.994606534292322930e-01
9.994606830705826672e-01 9.994542122818389496e-01 9.994344895639888371e-01 9.993999210363266883e-01 9.993475793741811719e-01 9.992727131406232699e-01 9.991678763149847153e-01 9.990214051901433745e-01 9.988146959491702725e-01 9.985171527283699389e-01 9.980763308810909340e-01 9.973974580760511799e-01 9.962974316159358690e-01 9.943907709917910731e-01 9.907680611695566242e-01 9.829147632638531862e-01 9.619987871082894548e-01 8.812453394330432843e-01 2.447824757846940869e-01 1.255595857074243149e-01 1.255596808128955078e-01 2.447820535670113817e-01 8.812446966615065103e-01 9.619986120000384444e-01 9.829146940617816686e-01 9.907680277372099553e-01 9.943907526989640422e-01 9.962974207022829987e-01 9.973974511259467990e-01 9.980763262168907968e-01 9.985171494560344252e-01 9.988146935609302224e-01 9.990214033822283346e-01 9.991678748974461843e-01 9.992727119897950594e-01 9.993475784063177159e-01 9.993999201922206810e-01 9.994344887995878501e-01 9.994542115621817269e-01 9.994606823655139971e-01
9.994607281980476543e-01 9.994542586925039274e-01 9.994345399214203951e-01 9.993999786005938191e-01 9.993476485640877538e-01 9.992728004286137722e-01 9.991679917655548193e-01 9.990215652909472110e-01 9.988149291241622540e-01 9.985175107486405910e-01 9.980769142148349093e-01 9.973984771832324903e-01 9.962993716472569039e-01 9.943948989357068724e-01 9.907783039266041536e-01 9.829467978112345072e-01 9.621479795439500382e-01 8.828580740093023849e-01 3.100174761056246342e-01 1.873838786956543712e-01 1.873839893884020891e-01 3.100170589794645215e-01 8.828574586277010416e-01 9.621478072825841998e-01 9.829467293476835676e-01 9.907782707663546073e-01 9.943948807622976505e-01 9.962993607920624939e-01 9.973984702640441569e-01 9.980769095679699054e-01 9.985175074864952594e-01 9.988149267421511102e-01 9.990215634869765715e-01 9.991679903506140992e-01 9.992727992795502612e-01 9.993476475974610862e-01 9.993999777574102961e-01 9.994345391577572624e-01 9.994542579734702059e-01 9.994607274935587427e-01
9.994607949721545648e-01 9.994543273948699458e-01 9.994346145551333827e-01 9.994000640682081382e-01 9.993477515161039992e-01 9.992729306133995015e-01 9.991681643513175004e-01 9.990218051388807252e-01 9.988152791099583760e-01 9.985180488891657324e-01 9.980777923084550585e-01 9.974000127020534734e-01 9.963022964508314594e-01 9.944011230856013572e-01 9.907937392419249312e-01 9.829949640882118533e-01 9.623702055685465773e-01 8.850949072026127462e-01 3.785415353408484451e-01 2.559660272613464294e-01 2.559661441156094730e-01 3.785411342940349644e-01 8.850943253925459553e-01 9.623700369091359175e-01 9.829948965321106957e-01 9.907937064107177338e-01 9.944011050554549813e-01 9.963022856654962789e-01 9.974000058197214358e-01 9.980777876822398698e-01 9.985180456391559156e-01 9.988152767353797312e-01 9.990218033396309760e-01 9.991681629394670860e-01 9.992729294664374207e-01 9.993477505509710257e-01 9.994000632261286210e-01 9.994346137923442175e-01 9.994543266765892886e-01 9.994607942683835233e-01
9.994608896785390773e-01 9.994544248656099805e-01 9.994347205295964764e-01 9.994001855781341481e-01 9.993478981053107724e-01 9.992731162775050358e-01 9.991684108755185534e-01 9.990221482395563735e-01 9.988157803935838741e-01 9.985188205964098396e-01 9.980790522690737854e-01 9.974022170618304095e-01 9.963064958363752055e-01 9.944100565588673835e-01 9.908158663525423737e-01 9.830637705449768449e-01 9.626835220682872230e-01 8.880169743741319621e-01 4.474900421715409804e-01 3.281572596413075416e-01 3.281573736784831330e-01 4.474896655453652894e-01 8.880164315823562138e-01 9.626833578469710107e-01 9.830637040847045593e-01 9.908158339130305192e-01 9.944100386979830564e-01 9.963064851332417149e-01 9.974022102227912967e-01 9.980790476670933220e-01 9.985188173606415196e-01 9.988157780277245879e-01 9.990221464458571843e-01 9.991684094673118910e-01 9.992731151330332962e-01 9.993478971419473833e-01 9.994001847373766845e-01 9.994347197678560279e-01 9.994544241482348212e-01 9.994608889756224634e-01
9.994610194276452031e-01 9.994545584309616482e-01 9.994348658349657688e-01 9.994003523339761719e-01 9.993480994953138907e-01 9.992733716399205823e-01 9.991687503175606944e-01 9.990226211260480049e-01 9.988164718718139934e-01 9.985198857749377765e-01 9.980807920821428425e-01 9.974052613431277914e-01 9.963122939424211566e-01 9.944223810582003553e-01 9.908463332519289457e-01 9.831580385703846403e-01 9.631055055220493211e-01 8.916473715518378196e-01 5.144091390552040233e-01 4.010088216214834911e-01 4.010089255722696922e-01 5.144087923520462846e-01 8.916468720326947706e-01 9.631053466289563048e-01 9.831579734128886860e-01 9.908463012726306252e-01 9.944223633948329200e-01 9.963122833348562191e-01 9.974052545543329318e-01 9.980807875082712277e-01 9.985198825556955704e-01 9.988164695160873796e-01 9.990226193387884424e-01 9.991687489136030775e-01 9.992733704983546295e-01 9.993480985340269518e-01 9.994003514947786826e-01 9.994348650744683260e-01 9.994545577146515258e-01 9.994610187257435552e-01
