1.015406561690728598e-01 1.015465516958994618e-01 1.015642382763775886e-01 1.015942583101123314e-01 1.016375622104181281e-01 1.016955908113609669e-01 1.017704096186345941e-01 1.018649201030196183e-01 1.019831927554656903e-01 1.021310028334057318e-01 1.023167214704678724e-01 1.025528665266081524e-01 1.028589637577317778e-01 1.032672359638325821e-01 1.038350780867866724e-01 1.046755869298582331e-01 1.062326097922690893e-01 8.502198069231001187e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.502221906092664871e-02 1.062327068604505265e-01 1.046756466419773157e-01 1.038351184431322988e-01 1.032672651330828889e-01 1.028589858529579265e-01 1.025528838598336601e-01 1.023167354498260989e-01 1.021310143711944979e-01 1.019832024731922443e-01 1.018649284424568008e-01 1.017704169060790614e-01 1.016955972965901678e-01 1.016375680916278001e-01 1.015942637504940599e-01 1.015642434157645879e-01 1.015465566594068586e-01 1.015406610739536669e-01
1.015406912547850288e-01 1.015465873290895132e-01 1.015642755520029944e-01 1.015942984637814850e-01 1.016376067283985413e-01 1.016956415882009773e-01 1.017704691921719889e-01 1.018649920265736891e-01 1.019832822190618882e-01 1.021311177567905404e-01 1.023168745422452230e-01 1.025530792829906779e-01 1.028592754833686229e-01 1.032677254588382498e-01 1.038359257526280388e-01 1.046773840534166305e-01 1.062196618621204097e-01 8.642389791245555508e-02 9.823709713160712065e-01 9.978535493101877707e-01 9.978535494390735616e-01 9.823709766002185484e-01 8.642413554556133137e-02 1.062197591837730770e-01 1.046774438242001476e-01 1.038359661329106148e-01 1.032677546396578161e-01 1.028592975849071250e-01 1.025530966199785787e-01 1.023168885240049314e-01 1.021311292962017031e-01 1.019832919379378422e-01 1.018650003668613857e-01 1.017704764802711132e-01 1.016956480739540369e-01 1.016376126100439203e-01 1.015943039045409113e-01 1.015642806917313318e-01 1.015465922929184861e-01 1.015406961599808616e-01
1.015407256308069051e-01 1.015466222415963848e-01 1.015643120739648658e-01 1.015943378059996072e-01 1.016376503473118698e-01 1.016956913403695012e-01 1.017705275645910401e-01 1.018650625014499156e-01 1.019833698827036783e-01 1.021312303709892844e-01 1.023170245432214742e-01 1.025532877802909359e-01 1.028595809882132950e-01 1.032682052367992487e-01 1.038367567988599249e-01 1.046791385512358258e-01 1.062080121746975941e-01 8.777010149996194999e-02 9.647953834784156468e-01 9.957079138569342458e-01 9.957079141144077328e-01 9.647953940328863887e-01 8.777033840735634640e-02 1.062081097432764215e-01 1.046791983795318515e-01 1.038367972025678876e-01 1.032682344289331811e-01 1.028596030959215563e-01 1.025533051209548269e-01 1.023170385273263205e-01 1.021312419119849435e-01 1.019833796027020539e-01 1.018650708425684476e-01 1.017705348533299858e-01 1.016956978266345957e-01 1.016376562293830887e-01 1.015943432471287378e-01 1.015643172140274081e-01 1.015466272057399394e-01 1.015407305363107832e-01
1.015407593115743440e-01 1.015466564478600814e-01 1.015643478567173214e-01 1.015943763512417580e-01 1.016376930816624419e-01 1.016957400824011065e-01 1.017705847504470629e-01 1.018651315422027942e-01 1.019834557608949727e-01 1.021313406903451987e-01 1.023171714873463700e-01 1.025534920315423343e-01 1.028598802830869574e-01 1.032686753025855303e-01 1.038375712063241973e-01 1.046808513096392362e-01 1.061975772865986489e-01 8.906182436773361910e-02 9.472713670837462629e-01 9.935642528348825886e-01 9.935642532203501354e-01 9.472713828954090198e-01 8.906206056788183723e-02 1.061976750958943672e-01 1.046809111943261816e-01 1.038376116329568638e-01 1.032687045057813918e-01 1.028599023968238130e-01 1.025535093757968808e-01 1.023171854737419673e-01 1.021313522328873569e-01 1.019834654819887221e-01 1.018651398841323164e-01 1.017705920398104535e-01 1.016957465691662177e-01 1.016376989641498141e-01 1.015943817927314058e-01 1.015643529971056308e-01 1.015466614123109318e-01 1.015407642173793701e-01
1.015407922833708038e-01 1.015466899341536389e-01 1.015643828865021442e-01 1.015944140856950006e-01 1.016377349175597716e-01 1.016957878002968385e-01 1.017706407355950804e-01 1.018651991344907415e-01 1.019835398390214476e-01 1.021314486998403243e-01 1.023173153589527762e-01 1.025536920199086044e-01 1.028601733487307240e-01 1.032691356309348302e-01 1.038383689267334264e-01 1.046825231090272590e-01 1.061882772516481860e-01 9.030029134371543587e-02 9.297967448176132077e-01 9.914234050442473078e-01 9.914234055568215132e-01 9.297967658740008412e-01 9.030052685839336235e-02 1.061883752956017252e-01 1.046825830489866993e-01 1.038384093757911963e-01 1.032691648449426403e-01 1.028601954683556752e-01 1.025537093676674449e-01 1.023173293475837797e-01 1.021314602438919000e-01 1.019835495611847997e-01 1.018652074772118943e-01 1.017706480255677892e-01 1.016957942875500037e-01 1.016377408004531385e-01 1.015944195275369083e-01 1.015643880272092126e-01 1.015466948989050960e-01 1.015407971894703720e-01
1.015408245473527760e-01 1.015467227016313423e-01 1.015644171644670690e-01 1.015944510104968557e-01 1.016377758561248512e-01 1.016958344951495730e-01 1.017706955210803954e-01 1.018652652792784580e-01 1.019836221179049041e-01 1.021315544000383907e-01 1.023174561581101372e-01 1.025538877444513719e-01 1.028604601819457925e-01 1.032695862127971514e-01 1.038391499286860781e-01 1.046841546711653470e-01 1.061800354863650792e-01 9.148671678042802347e-02 9.123694340199882680e-01 9.892862920300901086e-01 9.892862926685808134e-01 9.123694603093214228e-01 9.148695163213824144e-02 1.061801337589914768e-01 1.046842146652732369e-01 1.038391903996704196e-01 1.032696154373663605e-01 1.028604823073183544e-01 1.025539050956296577e-01 1.023174701489213828e-01 1.021315659455610814e-01 1.019836318411105058e-01 1.018652736227710492e-01 1.017707028116476703e-01 1.016958409828790932e-01 1.016377817394152339e-01 1.015944564526828631e-01 1.015644223054858603e-01 1.015467276666765506e-01 1.015408294537400863e-01
1.015408561057637854e-01 1.015467547525360226e-01 1.015644506928527202e-01 1.015944871278808143e-01 1.016378158995786957e-01 1.016958801691574543e-01 1.017707491090601157e-01 1.018653299786496103e-01 1.019837025994982244e-01 1.021316577926471708e-01 1.023175938860543394e-01 1.025540792054331490e-01 1.028607407807894253e-01 1.032700270405060572e-01 1.038399141829646488e-01 1.046857466506562473e-01 1.061727787035283005e-01 9.262230568631851790e-02 8.949873838022325279e-01 9.871538557611858611e-01 9.871538565241188001e-01 8.949874153133922094e-01 9.262253989718546854e-02 1.061728771988889458e-01 1.046858066977796597e-01 1.038399546753745878e-01 1.032700562753859214e-01 1.028607629117695432e-01 1.025540965599456428e-01 1.023176078789905658e-01 1.021316693396039782e-01 1.019837123237194720e-01 1.018653383228945164e-01 1.017707564002062609e-01 1.016958866573509923e-01 1.016378217832552694e-01 1.015944925704022478e-01 1.015644558341744635e-01 1.015467597178674602e-01 1.015408610124317879e-01
1.015408869588582119e-01 1.015467860871192424e-01 1.015644834719023198e-01 1.015945224380786910e-01 1.016378550481324972e-01 1.016959248224988399e-01 1.017708014996598631e-01 1.018653932326442219e-01 1.019837812836941610e-01 1.021317588773022617e-01 1.023177285419395594e-01 1.025542664010362648e-01 1.028610151412747836e-01 1.032704581044665976e-01 1.038406616592108256e-01 1.046872996365008079e-01 1.061664368335965003e-01 9.370825419280920388e-02 8.776485449927620142e-01 9.850270291377404286e-01 9.850270300233374687e-01 8.776485817153072411e-01 9.370848778421148051e-02 1.061665355457949572e-01 1.046873597354945062e-01 1.038407021725433893e-01 1.032704873494056652e-01 1.028610372777208348e-01 1.025542837587973960e-01 1.023177425369451859e-01 1.021317704256560072e-01 1.019837910089052418e-01 1.018654015776214450e-01 1.017708087913707093e-01 1.016959313111448771e-01 1.016378609321865467e-01 1.015945278809271685e-01 1.015644886135212699e-01 1.015467910527299428e-01 1.015408918657994958e-01
1.015409171061641969e-01 1.015468167049068671e-01 1.015645155011349055e-01 1.015945569405931337e-01 1.016378933012656305e-01 1.016959684546162451e-01 1.017708526922651430e-01 1.018654550405556497e-01 1.019838581696373703e-01 1.021318576528884442e-01 1.023178601241712254e-01 1.025544493287108005e-01 1.028612832587226383e-01 1.032708793945141118e-01 1.038413923272266254e-01 1.046888141576359371e-01 1.061609429418024775e-01 9.474574975141708544e-02 8.603508707460062466e-01 9.829067371619859550e-01 9.829067381681779736e-01 8.603509126701539556e-01 9.474598274394926967e-02 1.061610418649879123e-01 1.046888743073458167e-01 1.038414328609780085e-01 1.032709086492606121e-01 1.028613054004947069e-01 1.025544666896343743e-01 1.023178741211911019e-01 1.021318692026005476e-01 1.019838678958106121e-01 1.018654633862455527e-01 1.017708599845251194e-01 1.016959749437029159e-01 1.016378991856866087e-01 1.015945623837609113e-01 1.015645206430420000e-01 1.015468216707900995e-01 1.015409220133727947e-01
1.015409465473591094e-01 1.015468466055733515e-01 1.015645467802160640e-01 1.015945906350776834e-01 1.016379306586081277e-01 1.016960110651044941e-01 1.017709026864152544e-01 1.018655154018358183e-01 1.019839332566334633e-01 1.021319541184581847e-01 1.023179886313359543e-01 1.025546279861081350e-01 1.028615451287089866e-01 1.032712909008584173e-01 1.038421061578673060e-01 1.046902906879073475e-01 1.061562331466333053e-01 9.573597135287591209e-02 8.430923208710082717e-01 9.807939018260556363e-01 9.807939029504820772e-01 8.430923679876437538e-01 9.573620376643691976e-02 1.061563322750048305e-01 1.046903508871692701e-01 1.038421467115307611e-01 1.032713201651588864e-01 1.028615672756649363e-01 1.025546453501093858e-01 1.023180026303151247e-01 1.021319656694921751e-01 1.019839429837427897e-01 1.018655237482189863e-01 1.017709099792094424e-01 1.016960175546193917e-01 1.016379365433866255e-01 1.015945960785553659e-01 1.015645519224044335e-01 1.015468515717219689e-01 1.015409514548278186e-01
