1.785517568274574973e-01 1.687173965362430139e-01 1.392143156625996192e-01 1.038223042256225387e-01 1.834581920179363668e-02 1.937073134419742357e-03 1.241820202140661502e-04 4.837447407077086106e-06 1.146423883527963095e-07 1.656226779754885813e-09 1.463560272062581189e-11 7.956507080473505831e-14 2.687758368609917150e-16 5.741933353935019830e-19 8.005615460466622472e-22 7.700928711704526683e-25 5.595003420949442916e-28 3.457686954410892019e-31 1.368420353085047613e-34 -1.150737757666184097e-31
3.063585872474971494e-01 2.436408289629421187e-01 5.548755410927701942e-02 5.020658273722631882e-05 1.092992740962806448e-15 1.367760011865971658e-17 -1.217765422888039151e-20 1.798282527431965124e-20 -2.569081141412488595e-22 -6.312092001611036879e-24 -3.940534189648149415e-26 -5.859496656139462048e-29 -1.338438552369187375e-32 -2.417556682684139162e-33 1.059493822455086041e-36 -1.900910590552948493e-39 -1.080661648836392314e-42 9.192442380960987327e-46 3.648284490190827821e-49 -3.059283081000074672e-46
1.713314729052401453e-01 1.628439748099632378e-01 1.373814805241324599e-01 1.038098991424645096e-01 1.834605695731523003e-02 1.937125287788319262e-03 1.241881049400964728e-04 4.837859747327845452e-06 1.146589924826434153e-07 1.656628636396169944e-09 1.464149417209130786e-11 7.961777138233363964e-14 2.690660212571056433e-16 5.751896422350454693e-19 8.027390506554529250e-22 7.732283269398774625e-25 5.626471248281883721e-28 3.481649608870189931e-31 1.378689568696422266e-34 -1.158711616865134654e-31
2.455456299648118013e-01 1.962510722073056713e-01 4.836739893478733676e-02 4.971352266275051225e-05 9.994247854978683632e-16 1.340694564171245446e-17 -2.064498059281045088e-20 1.750986603822474279e-20 -2.572862934350826168e-22 -6.618463696612564733e-24 -4.100198314800294894e-26 -6.186429619420622389e-29 4.128663989169394983e-33 -2.373919204852209281e-33 1.117664439884742805e-36 -1.803268501189420033e-39 -1.022390546121270606e-42 1.020265595197541034e-45 3.365530155574872333e-49 -3.396397943784369829e-46
1.654231375741594123e-01 1.579967044247655994e-01 1.357174049765840773e-01 1.037976618781569216e-01 1.834629222003138910e-02 1.937176914241495315e-03 1.241941285276383720e-04 4.838267949542300566e-06 1.146754301843286341e-07 1.657026472927854795e-09 1.464732687350470763e-11 7.966994914068243031e-14 2.693533508574750574e-16 5.761762772929347808e-19 8.048958488480047001e-22 7.763348596363474532e-25 5.657660346293836638e-28 3.505409399042755886e-31 1.388875025787672331e-34 -1.166617966313201845e-31
1.994367596821555733e-01 1.601803296925798648e-01 4.241103972385266985e-02 4.923034278471719765e-05 9.134312275919735987e-16 1.300087893220411604e-17 -5.626809188475860497e-21 1.804521929346868514e-20 -2.651778652017453067e-22 -7.266330228305045359e-24 -4.180216089402241320e-26 -6.341838103874399908e-29 3.605143846331622399e-32 -2.285287469579551492e-33 1.180171758419250415e-36 -1.587040910601084006e-39 -1.017738595723765828e-42 1.119404631019907782e-45 3.215984478533465620e-49 -3.727060790761648213e-46
1.604755083576042685e-01 1.539064243391602416e-01 1.341991722838281609e-01 1.037855908151847639e-01 1.834652517260462398e-02 1.937228019710409994e-03 1.242000910423803506e-04 4.838672013809239984e-06 1.146917014447099721e-07 1.657420288785289717e-09 1.465310081092340052e-11 7.972160387297778273e-14 2.696378237991924556e-16 5.771532302657286754e-19 8.070319051624009376e-22 7.794123916236267909e-25 5.688569595777992770e-28 3.528965200717241480e-31 1.398976152784978045e-34 -1.174456432035367237e-31
1.639529850190137306e-01 1.323125529096448039e-01 3.739125658153798909e-02 4.875683838922788646e-05 8.293119857247418941e-16 1.224780291887416900e-17 5.269682852833223907e-21 1.736803344789544766e-20 -2.649877801130302972e-22 -7.836228211684063674e-24 -3.990528715692874772e-26 -7.899858990271527787e-29 5.253778728246244508e-32 -2.214705130964779145e-33 1.227055455301369822e-36 -1.426767865558042245e-39 -9.975673271805791282e-43 1.218489070258447799e-45 3.132952884674239528e-49 -4.057452963681927204e-46
1.562584206573969792e-01 1.503958068626521094e-01 1.328079654784174723e-01 1.037736845213388520e-01 1.834675563327926515e-02 1.937278598254005323e-03 1.242059924157613122e-04 4.839071939664641269e-06 1.147078062499396050e-07 1.657810083409070451e-09 1.465881597054559043e-11 7.977273537449972757e-14 2.699194382380257310e-16 5.781204909544128358e-19 8.091471844847512645e-22 7.824608460121686985e-25 5.719197887976103015e-28 3.552315899770102757e-31 1.408992383021812514e-34 -1.182226643412671863e-31
1.362629860610047317e-01 1.104801890202456588e-01 3.313179789796849573e-02 4.829281521731066708e-05 7.481677384033984797e-16 1.146679127294866145e-17 3.305125700352545446e-20 1.690748271982585835e-20 -2.702913299355974442e-22 -8.198848685922616657e-24 -4.073793169827361563e-26 -8.805127394388270282e-29 2.194690951730718834e-32 -2.138592355885801891e-33 1.176088967764813328e-36 -1.154755904329875230e-39 -9.153022507568012559e-43 1.365328437184583335e-45 3.133207412211083198e-49 -4.546917180732330192e-46
1.526131517392258496e-01 1.473419049788865232e-01 1.315281646978685715e-01 1.037619414257171246e-01 1.834698378463378229e-02 1.937328655803735415e-03 1.242118327135043184e-04 4.839467727201162202e-06 1.147237445871507320e-07 1.658195856245987703e-09 1.466447233871053819e-11 7.982334344261254174e-14 2.701981923484252706e-16 5.790780492624658326e-19 8.112416520495580411e-22 7.854801466603778424e-25 5.749544124606651579e-28 3.575460392205551667e-31 1.418923154765742917e-34 -1.189928233195496144e-31
1.143752034961328240e-01 9.315505035059300221e-02 2.949459091397354724e-02 4.783807866383552141e-05 6.618510327452137718e-16 1.046927313935924106e-17 4.613731156129310068e-20 1.603949665660824762e-20 -2.748723092815877207e-22 -8.184293132978986509e-24 -4.002165210274478009e-26 -9.690624129622586730e-29 -1.195843037033842234e-32 -2.108421437527206611e-33 1.138437571025887613e-36 -9.427317344296265259e-40 -8.368569518560534394e-43 1.495103313631011266e-45 2.938234909836436991e-49 -4.979760065556921881e-46
1.494258220415752847e-01 1.446560362991982929e-01 1.303466790720674007e-01 1.037503601570637368e-01 1.834720944497215261e-02 1.937378186418432574e-03 1.242176118670723964e-04 4.839859375958564890e-06 1.147395164427704043e-07 1.658577606748078986e-09 1.467006990189835795e-11 7.987342787676517753e-14 2.704740843235313513e-16 5.800258951959244134e-19 8.133152734400781314e-22 7.884702181758587441e-25 5.779607217892268510e-28 3.598397584195119104e-31 1.428767911244984953e-34 -1.197560837516713055e-31
9.686831118866474910e-02 7.924385321432145246e-02 2.637047929129154519e-02 4.739244500778988441e-05 5.807827911592716606e-16 9.571691944524392734e-18 5.167250605665894496e-20 1.480462525356935373e-20 -2.782754369534485448e-22 -8.160706360243826516e-24 -3.981254369009516249e-26 -1.129131505982279449e-28 -4.785927482213849775e-32 -2.079099713862989903e-33 1.021527238367722170e-36 -7.364992733335682237e-40 -7.578003281496249623e-43 1.611244638608024210e-45 2.869657469810877395e-49 -5.366989252066998623e-46
1.466121044562732068e-01 1.422721890073991025e-01 1.292524426607767341e-01 1.037389391912758446e-01 1.834743279679072400e-02 1.937427196029860776e-03 1.242233299422229229e-04 4.840246886033369585e-06 1.147551218042069612e-07 1.658955334373577600e-09 1.467560864673023696e-11 7.992298847849174226e-14 2.707471123751810918e-16 5.809640188634479249e-19 8.153680145886806297e-22 7.914309859166539984e-25 5.809386090586863325e-28 3.621126392116848782e-31 1.438526100674715035e-34 -1.205124095904716691e-31
8.271310744528002912e-02 6.795293643776520454e-02 2.367242341522074120e-02 4.695572927234984529e-05 5.012496485767350583e-16 8.533855012118344980e-18 6.191734971388098804e-20 1.364768635214454564e-20 -2.746539850721908904e-22 -7.795470127233088003e-24 -3.744049102558078172e-26 -1.204922807973425959e-28 -7.454985325988331548e-32 -2.099508567105514291e-33 9.753118234416040171e-37 -5.315470413418935394e-40 -7.397429651962743958e-43 1.706006894315732750e-45 2.686816153150974481e-49 -5.683107226181574082e-46
